NUM_STATION,THROUGHPUT,SUCCESS_RATE,COLLISION_RATE,NUM_TRANSMIT,ALPHA,NUM_FAIL,DELAY,CONTENTION_STATION_NUM,AVG_OCW,RU_COLLISION_RATE
1,12.052839649021315,100.0,0.0,100000.0,7.999999999999999,0.0,0.0,1.0,8.0,0.0
2,21.087756725484528,87.48586513243713,12.514134867562873,199987.62,3.6044191958240868,0.14303609152352847,11.86741844152411,2.0,8.878816241439525,1.7364433641593602
3,27.552957766849868,76.70825506248839,23.29174493751161,298013.96,2.264369469323419,0.30362977321472756,25.191555024079516,2.94,9.908864065011326,3.9107362240863215
4,31.30691832995854,68.41651752841842,31.583482471581576,379655.54,1.6251688581421049,0.46160907466558077,38.29878170685391,3.76,10.96392187961435,7.401162489009147
5,32.89561276636777,63.2665480767619,36.7334519232381,431394.08,1.302294459649094,0.5805826876175236,48.1697844262507,4.18,11.802997663883609,9.446468932902217
6,33.5878676116093,60.02202539157396,39.97797460842604,464282.4,1.078259231786473,0.6660101429711816,55.25752954203299,4.82,12.431330369044304,10.982814154278628
7,33.88876434287917,57.94100394412797,42.05899605587203,485266.1,0.9260763613283608,0.7258374876218199,60.221284673007155,4.96,12.876450105285135,11.525379854672101
8,34.08891138752289,56.38555444395888,43.61444555604112,501597.92,0.818867682670736,0.7734439773581834,64.17109991345376,5.38,13.230660309924282,11.856532758786713
9,34.287048018513154,55.01472839020728,44.98527160979272,517084.64,0.7336102469161178,0.8176080465863736,67.83530440917825,5.6,13.567251268589866,12.616895016907419
10,34.37000771381738,53.96785662372534,46.03214337627466,528390.16,0.6656916299106287,0.8528634841849909,70.76037755586033,5.86,13.834316725347435,13.985271263116477
11,34.54019380966155,52.89372426805243,47.10627573194757,541790.12,0.6090303657847496,0.8904819098415758,73.88150309573587,5.66,14.126703595792433,15.068967400016088
12,34.581947256773695,52.2146580373698,47.7853419626302,549499.66,0.5596891469072511,0.9150453989013259,75.91948665604521,6.0,14.318824456475797,14.804542007943763
13,34.707007520971935,51.42004441812098,48.57995558187902,560009.26,0.5201127199648535,0.9446294507558372,78.3740162703103,6.16,14.548319608661677,14.834255048625211
14,34.751885064121105,50.75872385405511,49.24127614594489,568038.92,0.48619279965208295,0.9699526454753236,80.47503108979664,6.2,14.748171814336727,16.023731663608647
15,34.72893645742937,50.508606338792234,49.491393661207766,570474.88,0.45929431133503956,0.9797096692020335,81.28455183435432,6.56,14.81878151231912,15.746452131145215
16,34.79181853244625,49.95808239539938,50.04191760460062,577805.76,0.42892506500016414,1.00149899831553,83.0923688922429,6.28,14.990397951012746,15.084305001553153
17,34.84035772828077,49.492500331431366,50.507499668568634,584055.02,0.4068679029645837,1.0203036036108812,84.6525493843876,6.84,15.140442277334646,17.241985189800204
18,34.88564988911388,49.06875208725308,50.93124791274692,589864.66,0.38677196646377543,1.0377495320056724,86.10000317144663,7.1,15.278905029602699,16.254151649489284
19,34.92633063349725,48.670218415354945,51.329781584645055,595388.04,0.3671887147127154,1.0544216522885241,87.48325564707427,7.14,15.41189191633433,16.331980284707132
20,34.873842927393696,48.62360005004664,51.37639994995336,595063.34,0.3508797944263102,1.0563773812333834,87.64551856617136,6.78,15.428444448077107,18.099971267571576
21,34.87624626361971,48.40421271610115,51.59578728389885,597801.64,0.3359975806131108,1.065681490713384,88.41746192150805,7.12,15.4985591304033,16.05164332745725
22,34.94339504387235,47.999862859239975,52.000137140760025,603998.14,0.3213877525855782,1.0830718206579417,89.86030281634811,7.3,15.636781811920692,17.62521271042697
23,34.95274322630412,47.76330096071367,52.23669903928633,607152.02,0.3095285043127515,1.093384859760147,90.71595504457989,7.8,15.719595876192448,17.659210771687654
24,34.95616864333237,47.54774905245609,52.45225094754391,609964.2,0.29837436576305726,1.1028724704671966,91.50312312972237,7.54,15.793500605041128,18.278882939970174
25,34.96287243274515,47.33673434508937,52.66326565491063,612800.7,0.2864480557387432,1.1122297237150391,92.27947571718937,7.84,15.869501213265893,17.577367181155704
26,34.98436987754316,47.118110124572794,52.881889875427206,616022.72,0.2765165983348939,1.1220096947781797,93.09090035635602,7.98,15.948918284708231,18.644507735895118
27,35.017505544306246,46.943390636161084,53.056609363838916,618901.02,0.26690679075306833,1.1298926886724547,93.74493659377623,7.7,16.00821226191142,18.904029921430002
28,35.01171053900299,46.68067757044088,53.31932242955912,622281.24,0.2576931431106152,1.1418421255511617,94.73635747272878,7.98,16.105862575325094,19.776461262528247
29,35.055512968855446,46.42676017869473,53.57323982130527,626467.34,0.249258095647256,1.153569893329444,95.70938690975731,8.04,16.197603108062758,18.64039182960355
30,35.04593096133449,46.47667901855827,53.52332098144173,625623.48,0.2415807348272908,1.151249208777948,95.5168443538888,8.06,16.1829679540455,18.779619030290622
31,34.96255664834635,46.70898162626523,53.29101837373477,621031.08,0.234995477392667,1.1405209860645142,94.62674517180062,7.82,16.096299250319742,17.939937096556466
32,34.984661556262665,46.52608423588227,53.47391576411773,623866.36,0.22846848528126545,1.1489256424022494,95.32406269882983,8.16,16.1625244013514,18.439641451317264
33,35.00746070774274,46.2657766642779,53.7342233357221,627785.38,0.2214957172994172,1.1610113440077592,96.32678918963576,8.46,16.26067036727111,17.596296105181793
34,35.039405553948505,46.103923137734206,53.896076862265794,630564.18,0.2157486850890509,1.1685870422325992,96.95532971995429,8.16,16.318249680368663,18.272645465702723
35,35.03125060264199,45.981202468498,54.018797531502,632099.9,0.20969522504635824,1.1743566504170093,97.43402257179844,8.52,16.367629639162857,18.789336816631785
