NUM_STATION,THROUGHPUT,SUCCESS_RATE,NUM_TX,ALPHA,FAIL_COUNT,TX_TRY,AVG_OCW
1,15.881082454580108,100.0,100000.0,7.999999999999999,0.0,1.0,8.0
2,27.78638991233642,87.48274872341854,199999.82,7.433911563180846,0.14308344863921543,2.0,8.671506717603176
3,36.46656079278363,76.54499291233763,299983.88,6.920660405428802,0.30642169733064817,3.0,9.520493221357789
4,42.534932028967084,66.99814759598672,399763.22,6.545888429949119,0.49257802290335495,4.0,10.598723295492617
5,46.48108245458009,58.72326856344973,498409.02,6.03156132233341,0.7029029451837662,4.96,11.967106250076034
6,48.712091856180926,51.699947235401815,593289.36,5.628532184326513,0.9342362347381364,5.82,13.654540202432933
7,49.663066954643625,45.96722481894764,680307.18,5.263221088311237,1.1754641149625096,6.4,15.576047274447694
8,49.82357070257909,41.48838192144128,756185.3,4.754735081758695,1.4103068418286377,7.68,17.57353414947674
9,49.54332994536908,38.03415857456712,820221.78,4.3946729702760345,1.6292295983201501,8.56,19.495597524202534
10,49.31691970524711,38.22366499003078,812425.66,2.4977995841211436,1.6162069860203894,7.9,19.437605375311648
11,49.14874857070257,38.48704608786402,804114.3,1.755474295887452,1.5982961442396786,8.4,19.307782168200887
12,48.95358912463474,38.71648082077582,796175.1,1.400968930540548,1.582930017498546,8.74,19.182670286003336
13,48.75805488502095,38.96989769773905,787838.24,1.1673830325599273,1.5661286407954447,8.56,19.024331746797202
14,48.587873205437674,39.128567824472675,781904.5,1.004733498680898,1.5557146252709089,8.38,18.927776224586548
15,48.44178630415449,39.29474667040406,776256.8,0.8806159681315201,1.5448931023781227,8.14,18.819245418862298
16,48.28698068860372,39.53623034186482,769050.26,0.7864983537867741,1.5293533214385602,7.58,18.65800039583542
17,48.16885719730657,39.691145241618024,764174.6,0.7187028957491738,1.5194975263117643,7.78,18.557486173768165
18,48.041945114979036,39.87857891800087,758579.14,0.6597845694599009,1.5076650757791332,8.2,18.44436632998576
19,47.9672055647313,39.93218055271985,756382.22,0.6093471976721233,1.5043010401264427,8.74,18.414857920976118
20,47.88323275314445,40.08243140524925,752227.8,0.5614999485046146,1.494882456735333,8.32,18.327785132393483
21,47.825797230339234,40.10128258831077,750972.22,0.5255171182349896,1.4937355873561453,8.22,18.314820121801322
22,47.78629780205818,40.03092708541853,751670.7,0.49348864742397763,1.498118470547449,9.0,18.346756533000327
23,47.68702197941812,40.129473106074045,748267.02,0.4605405986746046,1.4919785355046706,8.74,18.295309007388614
24,47.61416592554948,40.404147582486765,742044.68,0.436952131126527,1.475044558364465,8.46,18.13807728068399
25,47.58524647439969,40.335726298741974,742851.92,0.4164021482041933,1.479262389950423,8.58,18.178772434279026
26,47.513111421674495,40.42167283888041,740148.86,0.3953801070289243,1.473974721465647,9.06,18.121667230491997
