THROUGHPUT,COLLISION_RATE,AVG_OCW
2.5761739465818145,59.24026011174889,17.681577277748925
2.610886124770996,59.24518362432269,17.682462007647235
2.6498167968373347,59.21679930250245,17.67214971455602
2.6847700318194967,59.21599501986561,17.675898396317073
2.719482210008678,59.214403210354114,17.673523361215757
2.7538328030083887,59.24512147265527,17.679881682505854
2.791437662713335,59.229658838855045,17.681605944973946
2.825908784109536,59.23356458539808,17.680426737178454
2.863634172210973,59.21691813859279,17.674976109863533
2.900636389933468,59.20878673853351,17.669547910684912
2.935107511329669,59.227137260154706,17.67635674919847
2.970783916690772,59.225806451612904,17.67172487375285
3.0039292257255807,59.25084202609463,17.67603484761567
3.03719506315688,59.259199379163164,17.675662824746205
3.07130459936361,59.2626934390587,17.680214995862634
3.1071015331212033,59.24139893751581,17.677014188171242
3.1444653360331696,59.22956711986248,17.67093785689468
3.178333815446919,59.23635801514917,17.67525280947788
3.2119612380676887,59.24606208900444,17.67440339655927
3.245468132291968,59.258306602917145,17.67783691178478
3.2812650660495613,59.23391383776823,17.67660548124839
3.318990454150998,59.20686181559611,17.675959180456854
3.353582103943689,59.21610014218079,17.66970413069405
3.390704850062675,59.207111059553675,17.666140839853195
3.4256580850448364,59.2247216802479,17.663729595231302
3.4613344904059398,59.213179946030394,17.662363008481787
3.496046668595121,59.218277680140595,17.664018029627734
3.529915148008871,59.23472015366842,17.66671312056179
3.5689663484717,59.21012755875141,17.661479833569892
3.606812264969627,59.2046786814625,17.660006922585396
3.641403914762318,59.212107302453056,17.66521353386713
3.6780445472953427,59.20102679287662,17.66493005639723
3.712636197088034,59.21158913650869,17.66426147805783
3.7513258123613924,59.17896255492163,17.65683121513272
3.7882075016873977,59.191357864395336,17.652932174071307
3.8227991514800888,59.19383475284975,17.65481772002981
3.8572702728762898,59.19546092056611,17.657139508910266
3.8949956609777265,59.18460139436193,17.65711629848975
3.927779384823064,59.19665439611349,17.66322301640506
3.9652637161315205,59.17833035537026,17.664405279444807
3.999373252338251,59.19024954187113,17.66458283648565
4.035893356474785,59.17508930639714,17.661481498141303
4.07241346061132,59.162164448795586,17.658277301593106
4.10628194002507,59.180225731470614,17.665381211163254
4.1456947256773695,59.15546477936636,17.661611642546255
4.183058528589336,59.14201287922489,17.661350393590812
4.219096519139909,59.14115298868955,17.658982043837426
4.2558576800694246,59.13761977503125,17.659120555768283
4.29285989779192,59.126223619733985,17.65941620727322
4.3273310191881205,59.12821738783967,17.65891618077361
4.364453765307107,59.12195342221419,17.655078643340115
4.403504965769935,59.1038327214113,17.65110276528749
4.4388197859415675,59.11361769211981,17.649621535988686
4.474255134509691,59.11358805194234,17.64723535906464
4.511739465818147,59.11419365408771,17.643585388627056
4.54717481438627,59.114603088593874,17.64372275717852
4.583694918522804,59.11148383489769,17.64117354960539
4.619371323883907,59.11282751557566,17.644134584330505
4.652396104522225,59.12835391033651,17.64558038423065
4.689639379037701,59.12061357428031,17.6438818943659
4.725315784398805,59.113331317071136,17.641981289150955
4.758340565037122,59.123006833712985,17.644908345690315
4.792450101243853,59.13295510606809,17.646510460943396
4.825113296692701,59.152917648739376,17.65278655297711
4.861151287243275,59.146298228376374,17.653219341647564
4.894658181467554,59.16007120086084,17.655930712389715
4.929490888053225,59.15409967042844,17.659430459626442
4.96613152058625,59.1543990086741,17.657387664749347
5.002290039533314,59.150590551181104,17.6573832026516
5.036640632533024,59.155507770501416,17.65778841295731
5.072196509497638,59.15818282397927,17.660029781747333
5.109680840806094,59.146188686518265,17.658705737172358
5.1455983029601775,59.13859111791731,17.66042321802731
5.18079259473532,59.13641160197359,17.66250562655028
5.216589528492913,59.13532805226932,17.664039781370025
5.251060649889114,59.15108669154462,17.66294898716723
5.287821810818629,59.14361013587134,17.662030622180463
5.32229293221483,59.14889680373745,17.663255746728723
5.359656735126796,59.13280826387039,17.660173376908578
5.397382123228232,59.128371286450964,17.657279640080663
5.432094301417414,59.14147137482435,17.657268639081142
5.4664448944171244,59.146797337344736,17.660754958455488
5.502362356571208,59.143345534603576,17.65985422695273
5.541654613827018,59.12230944993199,17.655110046382077
5.57696943399865,59.11986358857466,17.65519425334554
5.61650274804744,59.099287294175475,17.650908713961464
5.650009642271719,59.12008371849655,17.65154882299227
5.6873734451836855,59.105445154133484,17.651587159778114
5.719916112236043,59.122974753869606,17.654552544251345
5.754628290425225,59.12663082560011,17.656962094348266
5.789219940217915,59.125528673911376,17.656584874988088
5.822003664063253,59.14093096827129,17.659105050200537
5.8549079163050815,59.153247845280646,17.65941404101681
5.892151190820558,59.14045000167163,17.65822248461076
5.930238164111465,59.130478120742936,17.65716428035314
5.9654324558866065,59.12964492155244,17.657311077405737
6.0012293896442,59.127065564485015,17.65847677768616
6.038472664159676,59.11605816781184,17.656600669281314
6.072823257159387,59.12266041424967,17.6562870703506
6.109946003278372,59.118218695312066,17.65563489557889
6.144176067881593,59.12979339207401,17.65694975823625
6.17671873493395,59.14229677583952,17.66032982077557
6.211671969916112,59.14172004820194,17.66073203504849
6.246866261691254,59.14279407823167,17.66091048851857
6.280252627519044,59.15561408459536,17.660501497012092
6.314964805708225,59.167991520932695,17.659637494996435
6.353413364188603,59.15019257445307,17.658740351399793
6.388366599170765,59.155255188144906,17.659586304352374
6.4225966637739855,59.153277733488686,17.65988516666433
6.458032012342108,59.148056938524995,17.660328657352593
6.495154758461093,59.144048521607274,17.660335241167925
6.529746408253785,59.1457528957529,17.660091999347564
6.564820171632436,59.15271142842143,17.660176861261824
6.601701860958442,59.143835360987,17.659599058165558
6.637257737923055,59.15442812639075,17.65980145511819
6.672934143284158,59.15964650860861,17.661455992434757
6.711382701764536,59.14523643567262,17.66141846903779
6.748987561469482,59.13549253426357,17.6600061189904
6.785989779191977,59.12325027589011,17.659481127204874
6.822389354932022,59.12507853062875,17.659596222320623
6.859150515861537,59.115335431124905,17.66001004370038
6.8968759039629735,59.11254019292605,17.66057439330705
6.930141741394272,59.122707237309825,17.66159757861127
6.9656976183588855,59.12019975525736,17.663065580695736
7.001735608909459,59.11346344690705,17.664361397120135
7.037894127856523,59.116114938665774,17.666280249099206
7.074896345579019,59.108451528408615,17.66591074859247
7.111778034905024,59.101841647432295,17.66532299051564
7.147092855076656,59.09833973664789,17.66442125892396
7.181684504869347,59.09955176650673,17.66506011342793
7.218566194195352,59.099507617922434,17.663864699135924
7.254122071159966,59.09887869520897,17.66257803744374
7.287628965384244,59.10560417709362,17.663875909864444
7.323305370745348,59.10730630485113,17.664104853951667
7.357414906952078,59.11578157755497,17.665470868039808
7.393452897502652,59.11051266839533,17.66285719356397
7.428526660881303,59.11032972865389,17.662968066736465
7.463962009449427,59.110597556949486,17.662418148505612
7.496022562915823,59.1233535767805,17.66538377512756
7.532060553466397,59.11894964772378,17.665438431691896
7.562915822967891,59.14019105418411,17.669592581898538
7.597266415967602,59.148001244361495,17.669948280896687
7.633907048500626,59.14321838190708,17.668688664945925
7.669101340275769,59.14592255388547,17.667714683127166
7.704416160447401,59.145612700766314,17.667294151564832
7.738284639861151,59.156578219131895,17.668634527225734
7.773478931636293,59.15401081710978,17.669993628349683
7.806985825860573,59.15977831161216,17.671631149651624
7.841577475653264,59.16010169172342,17.671603026231473
7.878218108186289,59.154137452663946,17.67096285865874
7.91317134316845,59.15922267287068,17.67016945750105
7.950053032494456,59.15182441972801,17.66919817798079
7.986934721820461,59.14776615354265,17.667059475151348
8.023334297560504,59.14093333578852,17.665876314824594
8.056841191784784,59.14707931502329,17.66709942775127
8.090709671198534,59.15383257981879,17.668458417550593
8.126868190145599,59.15050102385771,17.667888837479193
8.163749879471604,59.14850756620809,17.666062422514692
8.197979944074824,59.15876065810015,17.66751398885805
8.231486838299103,59.1676282607006,17.66897530054345
8.268609584418089,59.16536707896335,17.667718315518016
8.30356281940025,59.168953398092775,17.66969398721466
8.335984958056118,59.175746986671705,17.671875855188457
8.3706971362453,59.171315865280036,17.67126335509488
8.402998746504677,59.18364957350023,17.674723968425038
8.43927779384823,59.18163905373737,17.67527271194865
8.47326680165847,59.184514720653034,17.6764463679697
8.508220036640633,59.19194371701265,17.67766098878167
8.544740140777167,59.18618775942568,17.677420210053203
8.579452318966348,59.19024904829611,17.67604654983917
8.616816121878314,59.188473306845694,17.674256411358765
8.650805129688555,59.194974274425086,17.675108436895894
8.689374216565422,59.17828851631023,17.67425254250703
8.722760582393212,59.181843306016326,17.674170091964957
8.756749590203452,59.18737641560309,17.674482367654242
8.791461768392633,59.18882323978336,17.674716070729872
8.824968662616913,59.1910555738244,17.675813636013984
8.862091408735898,59.186584810773,17.675772709939487
8.89620094494263,59.18626898023733,17.677290781119353
8.932238935493203,59.183437427712235,17.676845631883648
8.969000096422716,59.178904291442905,17.677574355020553
9.00443544499084,59.18376266834212,17.675933842156116
9.040232378748433,59.18095238095238,17.67540302340067
9.076993539677948,59.17781042155645,17.67424545621853
9.114116285796934,59.17108964563974,17.67310901107976
9.150997975122939,59.16944968781763,17.672715044914494
9.182576415003375,59.18352039859634,17.675828910637698
9.216685951210104,59.18061227213281,17.678211089619218
9.254290810915052,59.169250240631335,17.676793448511603
9.289967216276155,59.17012755858796,17.67778024819556
9.325282036447787,59.16460827158148,17.676926966350596
9.357583646707164,59.17549625345077,17.680353632777983
9.390608427345482,59.17674428352859,17.682734189325206
9.427731173464469,59.1655616692943,17.68258276372698
9.46316652203259,59.16726474657013,17.68340365490865
9.498722398997204,59.16970613835123,17.68283400255571
9.534398804358307,59.17287722702781,17.683612242547635
9.572847362838685,59.16545845286938,17.68213175845816
9.611175392922572,59.158817714815434,17.680811466002606
9.646972326680165,59.157940930336984,17.679592401183786
9.679876578921993,59.16366668700551,17.681406338310836
9.715794041076078,59.16351312329975,17.68130091788931
9.749783048886318,59.16978770227844,17.682862732776307
9.786423681419343,59.157968863962175,17.682517305616802
9.822341143573427,59.15967986849952,17.680088448743977
9.855727509401214,59.163911666883074,17.682531152791945
9.8928502555202,59.15614207943949,17.681313538705304
9.924428695400636,59.1643523110494,17.683725467522127
9.96118985633015,59.15892468867365,17.68450102952841
9.997468903673706,59.155505219617886,17.684250071976965
10.031819496673416,59.15695463355988,17.683396688883136
10.068821714395911,59.15482628125519,17.682967905372074
10.101605438241249,59.16558666185943,17.684840044475788
10.137884485584804,59.161200421439005,17.683875972435246
10.174043004531867,59.16049000445107,17.683591213435292
10.2093578247035,59.16493115816267,17.682640097373515
10.244070002892682,59.16114896356874,17.682482807070684
10.278541124288882,59.1673449844386,17.68250101958067
10.313012245685083,59.16395030854329,17.683370363522975
10.347242310288303,59.16774475857083,17.684172548703874
10.383641886028348,59.16588459460228,17.68363244780192
10.419438819785942,59.17006333627738,17.683904053544055
10.45186095844181,59.18335647548892,17.685522409789968
10.48657313663099,59.1809446957044,17.687213152054888
10.521526371613152,59.17818596734068,17.68940477472578
10.558408060939158,59.168367965246894,17.688486038508554
10.592638125542377,59.17642140468228,17.68898863500528
10.62783241731752,59.17561379872309,17.68909644246408
10.665075691832996,59.171488423170274,17.6882476314865
10.699305756436216,59.17513256469571,17.68918043606219
10.736428502555203,59.17523694293204,17.688769183382192
10.771140680744383,59.17608471215956,17.68829641685233
10.809348182431782,59.16483776670825,17.687319030217452
10.846350400154277,59.16617131240896,17.68500673123178
10.881544691929419,59.16855487564957,17.684812430915823
10.917341625687012,59.168300764081415,17.684381415955976
10.953138559444605,59.17190069277839,17.683302235020374
10.988453379616237,59.17288014151049,17.682844296738878
11.023045029408928,59.17233990312716,17.682950650446056
11.05727509401215,59.17477326735317,17.683126931570676
11.089456175875036,59.18491376250976,17.683773147477122
11.12573522321859,59.184106616200246,17.683704832650612
11.161773213769164,59.18562525892692,17.68366319639572
11.197449619130268,59.18289339566272,17.68469880509306
11.231920740526467,59.18759717082357,17.685051562511152
11.2672355606981,59.18814613020397,17.68504576352458
11.300380869732908,59.19581500002175,17.685342926242456
11.339673126988718,59.18414271212029,17.683777290305347
11.372938964420017,59.19381413874078,17.684399850784878
11.4088564265741,59.19077387367967,17.684300148276023
11.44260437759136,59.194261054948086,17.683822415884993
11.479968180503327,59.185571162894334,17.683962751051023
11.512992961141645,59.194754154385066,17.685790459421742
11.54999517886414,59.18600293025315,17.684650841988745
11.584827885449812,59.18702708211255,17.684328233141056
11.621830103172307,59.180943430571965,17.683268607050184
11.656180696172019,59.18469842958011,17.68436863372031
11.69125445955067,59.186936453639305,17.68445127724767
11.728859319255617,59.1842897767786,17.683406751905512
11.762125156686915,59.185960920770874,17.68394243289017
11.798163147237489,59.18228634572483,17.6845475067784
11.833960080995082,59.18540411787448,17.68541400529215
11.869998071545655,59.18496752883448,17.68467671306082
11.905553948510269,59.1856804039369,17.684549028149917
11.942797223025744,59.18415264081462,17.684730769662046
11.975942532060554,59.18737857298354,17.6848901937467
12.009449426284833,59.19069462647444,17.685457980309202
12.044282132870505,59.194665403524816,17.685269811569082
12.079717481438626,59.19258957654723,17.68489162589177
12.114550188024298,59.191230207064564,17.685927405814056
12.150949763764343,59.188911288690264,17.686384005007984
12.184938771574583,59.18957213962482,17.686770496561152
12.221699932504098,59.18376383169708,17.686333433755276
12.25689422427924,59.18484477534065,17.68578433650791
12.291726930864911,59.18663006155103,17.685780857839564
12.328849676983898,59.18114886569964,17.685398968051427
12.36428502555202,59.1814322150909,17.685376016855354
12.401889885256967,59.175867992874345,17.68574292486945
12.436722591842639,59.17604329867541,17.685850169663265
12.472640053996722,59.17315006233529,17.685978033741815
12.50590589142802,59.17314593301436,17.68700760587047
12.540377012824221,59.173703540934206,17.687468488597652
12.57400443544499,59.17875435802522,17.688526701806403
12.608596085237682,59.180655382046055,17.69023916566784
12.64077716710057,59.190169343792796,17.691712871694584
12.674163532928358,59.194800155219255,17.694128348613646
12.706224086394755,59.20476752510496,17.69616547645562
12.741538906566387,59.205362414475736,17.697079036790544
12.780710635425706,59.19536691422634,17.695593178714674
12.81626651239032,59.19615653228344,17.695835765686184
12.850014463407579,59.20002755358599,17.69652827630191
12.883882942821328,59.203807313889676,17.69838300282495
12.920161990164884,59.200109615735954,17.697876105759686
12.956923151094397,59.1975465618085,17.69749448619639
12.990671102111657,59.199827382574725,17.69898967018241
13.024660109921898,59.19980064864701,17.699213894183156
13.05985440169704,59.2016928539424,17.69873633793206
13.096253977437085,59.201198540124054,17.698437878091617
13.131930382798187,59.20020371251072,17.698141096646477
13.168932600520682,59.19845845905656,17.69717302626446
13.206055346639669,59.196046521154614,17.697158256185972
13.243057564362164,59.19280679209965,17.695953736502762
13.2807829524636,59.188420397641416,17.694353294227103
13.315615659049271,59.18915424539628,17.69350217714225
13.352738405168258,59.18679359278525,17.69248077698908
13.385642657410086,59.19325680859507,17.692855130456344
13.42156011956417,59.18902872556421,17.69310349615248
13.454825956995467,59.19301362401804,17.693383115390453
13.491105004339023,59.193219103171714,17.691856626075044
13.525335068942242,59.19545036380362,17.69174728032223
13.562096229871758,59.19034977005991,17.692203081137713
13.599218975990743,59.18817639909717,17.691370380812362
13.638872818436024,59.178733505046786,17.690765188017426
13.674428695400636,59.179958048046856,17.691130117532456
13.709140873589817,59.18207689022705,17.692351823953967
13.745299392536882,59.17755162674818,17.692512994271095
13.780975797897984,59.17345692677946,17.692913846364053
13.817013788448559,59.17354900976171,17.692583410081916
13.853292835792113,59.17133489394806,17.692151590746196
13.891861922668982,59.16760843303067,17.690285504739354
13.927899913219555,59.16944625038867,17.689475370901388
13.96502265933854,59.16651982378854,17.689101941485415
14.001783820268056,59.160643473858876,17.687808501978875
14.039388679973001,59.15721118108248,17.687435435588664
14.074703500144635,59.158156127588136,17.687638985419923
14.108571979558384,59.15786829305737,17.68874902591083
14.146538424452801,59.154704111638914,17.68769200022089
14.181612187831453,59.158469110776345,17.687168365888837
14.216685951210104,59.16051810637038,17.68792234038795
14.249469675055444,59.16587514031604,17.68870240942384
14.284061324848134,59.16575645959886,17.68888333707766
14.316483463504001,59.1722464355932,17.68921582760263
14.352521454054575,59.170658282273806,17.688890569978163
14.385184649503422,59.17725848599691,17.689643941626997
14.420619998071546,59.1784860095601,17.690135617573155
14.454609005881785,59.18031838310126,17.690626180644458
14.49161122360428,59.1761482281279,17.68987704654824
14.528131327740816,59.17459779847587,17.689134256283708
14.561276636775624,59.17837750168103,17.689891115991305
14.595506701378845,59.18227016095054,17.68997096178591
14.630580464757497,59.18488804903718,17.68988878825404
14.667703210876482,59.17795720386031,17.689318049047227
14.70506701378845,59.17462505772204,17.688415724819777
14.74038183396008,59.177665177945556,17.688079467815378
14.775455597338732,59.179317440919576,17.688213755324924
14.809806190338444,59.18241250099657,17.689438243276175
14.846928936457429,59.18152296374842,17.688370414149336
14.88115900106065,59.18870587613089,17.689911159973413
14.918161218783146,59.18544336981504,17.690069990320634
14.951909169800405,59.18758779967035,17.691027442778818
14.989755086298333,59.182715660404604,17.69059869536154
15.026275190434866,59.18133480014668,17.690111751291013
15.062915822967891,59.18056721419636,17.689694712881728
15.09582007520972,59.183121449824185,17.690571752774222
15.133304406518176,59.17596298596367,17.690026507534558
15.168860283482788,59.18064848840642,17.690811964813562
15.204054575257931,59.17954592523558,17.690388786349406
15.239007810240093,59.17909411715328,17.690111374555404
15.275407385980136,59.17793481972029,17.689745906089776
15.312530132099123,59.17432814141888,17.688891012884223
15.347483367081285,59.17978079188052,17.68839673976738
15.382557130459936,59.18031843100129,17.689305999120663
15.420523575354354,59.177754379247624,17.68947479314319
15.455235753543535,59.17911920694243,17.689824546275446
15.490550573715167,59.17824143922093,17.688571618572613
15.52634750747276,59.177781791793024,17.688270827456265
15.563470253591746,59.17681500309825,17.687118568186005
15.5997493009353,59.17677301329465,17.687672064139715
15.635546234692894,59.176576843072525,17.68817273306341
15.674838491948703,59.17176296259089,17.687451416610596
15.710514897309807,59.17636778758069,17.687429145117314
15.748240285411242,59.173470567465635,17.68698439027628
15.77993925368817,59.184010674514596,17.68770128896246
15.815736187445761,59.18443521672187,17.68788889517918
15.850448365634943,59.183470776832515,17.68826250278877
15.886968469771478,59.18228944092455,17.688486885005123
15.923247517115032,59.184631830006,17.688344024890355
15.959526564458587,59.18545369360039,17.687604537531847
15.997493009353004,59.1817152979383,17.68681826060347
16.03377205669656,59.17890776751166,17.68691791058203
16.06932793366117,59.178074641992175,17.686067299418347
16.105606981004726,59.17616040522912,17.68466325083755
16.14272972712371,59.17647632575181,17.684424611426998
16.17647767814097,59.179843730515735,17.684845013409987
16.21046668595121,59.18159856265326,17.68549123821176
16.245419920933372,59.18450776731369,17.685628200472415
16.281940025069908,59.1813794958105,17.684527785057135
16.319906469964323,59.17501590450664,17.68337139036895
16.35702921608331,59.17176852840746,17.68271148483729
16.394995660977727,59.17133655297857,17.68203957964644
16.4298283675634,59.17294629272442,17.68170481075408
16.468397454440264,59.16711493634571,17.680759739708336
16.50407385980137,59.165665174617466,17.680331435792
16.53987079355896,59.16781223406471,17.68016082059154
16.57241346061132,59.17578420747911,17.680614571671743
16.609054093144344,59.174132536973836,17.679826860264402
16.643163629351076,59.17567895175644,17.680088093768866
16.68125060264198,59.17145798732082,17.679308037226587
16.715842252434673,59.173508467740746,17.680328802576668
16.752844470157168,59.17411251901849,17.679738471610563
16.789846687879663,59.17543175830326,17.678875635385452
16.82600520682673,59.17544947303162,17.678526412102187
16.86132002699836,59.17536543585285,17.67883310204893
16.896875903962975,59.1751748720129,17.67988569909722
16.931949667341627,59.17591023878784,17.679716961580333
16.969433998650082,59.17214500511827,17.678803397520234
17.003905120046284,59.17492121643559,17.678820035658863
17.039340468614405,59.175021947049856,17.679187910759413
17.072365249252723,59.17782715579726,17.67991798616634
17.108041654613828,59.17687661777394,17.680820131666707
17.14456175875036,59.17321783755393,17.68047232009773
17.180599749300935,59.17411091476181,17.6793178882266
17.216276154662037,59.173173882721485,17.678929745909066
17.250506219265258,59.1751977431749,17.679449840361585
17.2844952270755,59.17499359467077,17.679410204653816
17.32294378555588,59.1728616351308,17.678226425935744
17.35777649214155,59.17542372641121,17.678679528403347
17.395863465432456,59.17287809569608,17.67709246477186
17.43202198437952,59.17140219683432,17.676231406535212
17.467095747758172,59.1733879487389,17.676101126130707
17.502048982740334,59.17449892742776,17.67635997383973
17.53893067206634,59.173750806609995,17.676377920869086
17.57460707742744,59.17271928007034,17.67628548744337
17.609921897599076,59.173100621180495,17.676716747317755
17.644393018995274,59.17554637760779,17.677744979303206
17.678984668787965,59.172818063395574,17.677612581193195
17.713937903770127,59.17425713420613,17.677319897214286
17.751060649889112,59.17239811603725,17.677355179701582
17.786013884871277,59.174171058638,17.677432284288045
17.819400250699065,59.1753556596271,17.677324244066508
17.855076656060167,59.17523727636495,17.677544820447846
17.891476231800212,59.17526567072232,17.676820499847963
17.92968373348761,59.17140112529161,17.67613742209724
17.964636968469772,59.17114540703121,17.675667575226033
18.001518657795778,59.168079173273554,17.675129312855038
18.03707453476039,59.17036584334407,17.674654755933027
18.070340372191687,59.17548230745143,17.675564816529384
18.10481149358789,59.17786105819272,17.675483853388336
18.13976472857005,59.18025272647878,17.675761017145543
18.17423584996625,59.18106587043559,17.675912142959675
18.209309613344903,59.18228951371272,17.676218615329677
18.2463118310674,59.18194564279551,17.676667337844616
18.278975026516246,59.188325143567575,17.677864699269467
18.313687204705428,59.1880313184083,17.678928376529633
18.351533121203357,59.18503566574721,17.678281923546976
18.387450583357438,59.183711690500715,17.678162084744823
18.423126988718543,59.18140086362289,17.678034968565296
18.457718638511235,59.18171519957354,17.678348703549823
18.493636100665316,59.183988338130376,17.6788215101128
18.528589335647478,59.18404192896609,17.67860030772533
18.564265741008583,59.183586938663026,17.678921168544818
18.601026901938095,59.18107712083622,17.67908918216058
18.638631761643044,59.17716005385285,17.679693485282076
18.674067110211165,59.17541908862387,17.67928088560485
18.707332947642463,59.17938494636099,17.679493886609084
18.741201427056215,59.17977312762031,17.679499381640362
18.77760100279626,59.1749778572065,17.679330480529252
18.81388005013981,59.174519480995016,17.678497738376638
18.850038569086877,59.17240551137935,17.6781002068645
18.883786520104138,59.174446995181974,17.678343370620507
18.917896056310866,59.17601924702517,17.67857510546629
18.95333140487899,59.17568381482482,17.6790590204034
18.98780252627519,59.17795156433817,17.679496740635013
19.023237874843314,59.179725385425094,17.679173592549105
19.057588467843022,59.18160297598918,17.67872196451126
19.092662231221677,59.18592397731636,17.67820872947789
19.126771767428405,59.18903210542017,17.67797009591938
19.160881303635136,59.19076687699266,17.678321194654107
19.19679876578922,59.191893311469535,17.678489316343217
19.233559926718733,59.19174715694774,17.677716553624656
19.270803201234212,59.190372270505506,17.677604297070676
19.307082248577764,59.19000099358248,17.67727909679596
19.3436023527143,59.188914967794105,17.675581893063303
19.37915822967891,59.19089933069876,17.675820967640302
19.41664256098737,59.18654820084467,17.675177872364188
19.450028926815158,59.19266862392559,17.675467564283085
19.486307974158713,59.190133379105625,17.67482491257427
19.522587021502265,59.19007510689064,17.674698052196028
19.561156108379134,59.187804749247476,17.67431893510816
19.59827885449812,59.18589153085224,17.67395098868361
19.63166522032591,59.19113870452911,17.673509217722014
19.669390608427346,59.190527395033634,17.67340315789784
19.70603124096037,59.191044329073485,17.67297270447061
19.74460032783724,59.186963107647536,17.671926688255667
19.779071449233438,59.18972823491963,17.671935111423238
19.81366309902613,59.190614263301086,17.67232908072214
19.849460032783725,59.190536016513406,17.67207272236424
19.884292739369396,59.191831242331894,17.671975662604346
19.920089673126988,59.19154956703383,17.671447812427942
19.956489248867033,59.190941781623785,17.67140790013528
19.987947160350977,59.19580531422005,17.67224941462304
20.025672548452416,59.19198915382121,17.671669334417413
20.061831067399478,59.190473388449206,17.671516204658488
20.097507472760583,59.19463579967452,17.67158935540868
20.128121685469097,59.20256414641237,17.67382512447616
20.160302767331984,59.207593368484204,17.674897498270358
20.19790762703693,59.202642925135784,17.674269641800496
20.235391958345385,59.199440079516485,17.673547671695996
20.27167100568894,59.19709073971193,17.67329410664079
20.303852087551828,59.20100752007169,17.673899066674466
20.34013113489538,59.200044484953686,17.67356380281061
20.37906180696172,59.19505555501926,17.67249788087863
20.415461382701764,59.1949467963373,17.671927392550508
20.4531867708032,59.19268384766513,17.671298722179717
20.489345289750265,59.193059776372706,17.671498577283216
20.52550380869733,59.195292133108424,17.671744178972194
