NUM_STATION,THROUGHPUT,SUCCESS_RATE,NUM_TX,ALPHA,FAIL_COUNT,TX_TRY,AVG_OCW
1,15.881072925930637,100.0,99999.94,7.999999999999999,0.0,1.0,4.000040000024012
2,27.787288781603355,87.48681246981505,199997.0,3.8097704893585584,0.14302936504369831,1.98,5.325814820563933
3,36.40310633972811,76.61061906519589,299205.34,2.4916727564565435,0.3053020952939062,3.0,6.6441735126404815
4,41.89365074323466,67.78246185175728,389180.12,1.8129191472292934,0.47530676085196183,3.72,7.893525929917473
5,44.60134671579216,61.580314275051244,456064.02,1.4272771727568843,0.6238940816673283,4.52,8.927442033278979
6,45.73795896328293,57.59393512839541,500057.26,1.1826625240109323,0.7362966313959322,4.7,9.695052258297272
7,46.452887180790256,54.60871644877391,535636.82,0.9971670325161572,0.8312064216952035,5.38,10.340684067813108
8,46.51453119044594,53.16122306298912,550951.58,0.8905920387749373,0.8810781152421747,5.84,10.66624514348282
9,46.55199466395629,51.9533786718575,564214.46,0.7927086806936263,0.9248042275392754,6.06,10.952082072747693
10,46.72900838521153,50.66891138660489,580717.14,0.7113270748014131,0.973602892705395,5.94,11.279630449230595
11,46.8323815271249,49.60910265608657,594435.26,0.6505528371554807,1.015770211007212,5.94,11.555087036535344
12,46.885160716554445,48.802430205104464,604941.94,0.598987545393339,1.0490914259623259,6.46,11.778622857619789
13,46.91273980434508,48.081401870244505,614374.9,0.5529968131127813,1.0798132516931664,6.28,11.981202592317281
14,47.053493838140014,47.09610122482542,629110.1,0.5151584179825369,1.1233320538064386,7.24,12.272703890377738
15,47.10183267691526,46.574477750558074,636809.6,0.48263553463583364,1.1471240166518584,7.32,12.431697688210086
16,46.93252445686698,46.65058790279489,633485.42,0.4555766854246584,1.1436069669069076,7.12,12.398200593551115
17,47.006406428662174,45.963832572281284,643962.52,0.42951104077795543,1.17564388452978,6.66,12.616785211355612
18,46.972709947910054,45.641603034917836,648044.08,0.406714275988465,1.190994887876501,7.1,12.712505927050767
19,47.05436412145852,45.09742861032977,657003.8,0.3855173557028986,1.2174564945502557,7.38,12.8858629435335
20,47.069575022233536,44.62935246805915,664109.08,0.367989880869803,1.2407049623973092,7.16,13.04460352144544
21,46.93084741455978,45.05220082041143,655937.1,0.3525662921964095,1.21965030009458,7.4,12.902421926016052
22,47.0136005590141,44.50517499690486,665170.3,0.33561103664205894,1.2469629009644385,7.7,13.086289739506446
23,47.00451022741709,44.15058241574145,670382.92,0.3214860896138782,1.26498867322519,7.62,13.204429504904656
24,46.98280714013467,43.94120759788868,673266.28,0.30949697613938093,1.2758164654425956,7.74,13.272218340540286
25,46.99910430694957,43.81426761663963,675450.86,0.29710633686264387,1.2823791230916586,8.14,13.31561572457444
26,47.01011624952356,43.543669714405205,679807.74,0.28708207402511193,1.2965710962900046,7.82,13.408801363431232
27,46.97915131495361,43.44617867473147,680884.38,0.2768535695423071,1.3017370214607533,7.84,13.442095593645753
28,46.99115741328927,43.16938780784207,685425.18,0.26679349680559145,1.3164966466627217,8.04,13.54330808645397
29,47.022906873332474,42.844723602011435,691085.88,0.2575450075012671,1.3340394855147024,8.42,13.656891132569845
30,47.06074514038876,42.48213962067805,697544.9,0.24956322854097931,1.3539748059850947,7.58,13.790093216246884
31,47.01107546690381,42.71830985563894,692956.34,0.24185185497478948,1.3409501006754363,8.44,13.70237137410341
32,46.857070257908774,43.286162074548,681625.36,0.235799844773016,1.31024283623707,8.0,13.496954414287828
33,46.941932410113075,42.89992052781791,689008.16,0.22864632510223223,1.331037223053344,7.9,13.638335001010846
34,46.968672976750085,42.61015202590922,694088.74,0.22199221899823282,1.3469155420618577,8.08,13.743093904454252
35,46.945130860119406,42.41621225162754,696912.98,0.2158146759602977,1.3576320890404618,8.66,13.811881531607535
36,46.94221826959725,42.27650956128411,699172.58,0.21004725621563966,1.365417442813898,8.22,13.865228523010707
37,46.94565493584042,42.18351803565877,700765.04,0.20487889989890065,1.3706457530576128,8.72,13.902093232121858
38,46.930301105323345,42.15640200606777,700986.38,0.19962440425172137,1.3721738455244072,8.86,13.911610455985478
39,46.95134989200863,42.00316845595252,703859.26,0.1947417998497939,1.3808210186662162,9.08,13.965144665697503
40,46.919952991995935,41.96074714126607,704099.76,0.1900972764580712,1.3832455869828286,8.7,13.983772064890958
41,46.96119298691397,41.75696925452542,708157.64,0.18533347772919848,1.3948613647370478,8.72,14.059700573648374
42,46.90013657730911,41.85000869179086,705664.64,0.18111395395210664,1.389519433626789,9.28,14.022431180460007
43,46.915509465125155,41.872910921216096,705509.82,0.17741719667235817,1.3882472532027277,9.24,14.015691982106686
44,46.937056917799545,41.67279147961515,709223.4,0.17331849770313268,1.3996875120946874,9.08,14.090642804088615
45,46.91775822640071,41.55163168579312,710998.88,0.1694540828878072,1.4067155639270248,9.48,14.13574483884425
46,46.91728179392709,41.52400813363619,711464.72,0.1662229040982009,1.408301127498456,9.04,14.15180545993847
47,46.91442955151825,41.42827174063862,713065.54,0.16259915207951114,1.413858379399299,9.18,14.182377836227356
48,46.884455596493474,41.54252873885252,710650.06,0.15936962033161325,1.4072359420020424,8.62,14.1385815442108
49,46.910570448481764,41.38326862737983,713782.2,0.15622852473276108,1.41649899306793,8.98,14.198981476787797
50,46.90603163511624,41.261315333512705,715822.62,0.15325868924641597,1.4236215941054646,9.3,14.244950551314616
51,46.90024774488629,41.267321568721194,715630.22,0.15033319869067696,1.4232917748661493,9.16,14.244683130043324
52,46.89571528395376,41.15944312785102,717436.62,0.14747491010198277,1.429668795241629,9.68,14.289858499527773
