NUM_STATION,THROUGHPUT,SUCCESS_RATE,COLLISION_RATE,NUM_TRANSMIT,ALPHA,NUM_FAIL,DELAY,CONTENTION_STATION_NUM,AVG_OCW,RU_COLLISION_RATE
1,12.052839649021315,100.0,0.0,100000.0,7.999999999999999,0.0,0.0,1.0,8.000244999999955,0.0
2,21.089523671777066,87.4878324635623,12.512167536437701,199999.88,6.717972349989899,0.14301297415916486,11.865500440037591,2.0,9.275917144434754,1.363352899262492
3,27.680052550380864,76.56293147016795,23.437068529832047,299956.98,5.5568910463840755,0.30610160994579244,25.39663837398251,3.0,10.602486773593998,4.498943052933256
4,32.250021695111364,67.03735470318176,32.96264529681824,399138.6,4.741902560830156,0.4916809757491299,40.79378719595381,4.0,12.004542000203708,7.853250739126602
5,35.13100231414521,58.99988228881636,41.00011771118364,494026.12,3.945492323834772,0.6948777492301664,57.65261709812845,5.0,13.462245243688407,11.484628984109799
6,36.67323787484331,52.633959592138226,47.366040407861774,578087.76,3.420424328439408,0.8998594117494975,74.65953567403231,5.9,14.885274023215782,15.300348283129132
7,37.344383376723535,47.87206240941636,52.12793759058364,647222.58,2.936065971514408,1.0888182974683027,90.33707650435015,6.46,16.17130965702247,20.088180708791285
8,37.57225195256003,44.31936575469545,55.68063424530455,703370.7,2.6100574404275223,1.2562573169064333,104.22915706909296,7.32,17.291978972455926,20.956951593282465
9,37.564885256966534,41.5657791032543,58.4342208967457,749819.58,2.3797182428745085,1.405706366257553,116.62864579565667,7.8,18.272726739567883,23.82565423650508
10,37.328468807251,41.59948386046833,58.40051613953167,744496.7,1.658837744498618,1.4037307422457153,116.46473222264251,7.92,18.88390656808104,24.330620971512545
11,37.09289605631088,41.802023878807944,58.197976121192056,736213.54,1.3439601070477656,1.3921023705037343,115.49994947595383,7.4,19.129471665956167,23.280442712752684
12,36.85552743226304,42.064441648326,57.935558351674,726938.94,1.1374545650339154,1.377149916570834,114.25937427804897,7.84,19.229569351342448,23.445301391390235
13,36.65792835792113,42.37837331377852,57.62162668622148,717685.48,0.998360911451027,1.3595194112441364,112.79660651210352,7.7,19.25281095413286,23.372618706492403
14,36.50793317905698,42.59299500081528,57.40700499918472,711147.32,0.8745414450202844,1.347612723763583,111.80873246521696,8.06,19.282055669377975,22.473869148912865
15,36.38467360910229,42.747076184510306,57.252923815489694,706191.66,0.7880258990180322,1.3391314589420091,111.10505888550063,7.64,19.312321132445454,22.13358908648188
16,36.28175200077139,42.788323761939346,57.211676238060654,703515.14,0.7142634610861964,1.3368551316094643,110.91619655937404,7.74,19.365329866016943,22.091175897823067
17,36.2012848327066,42.83837314757499,57.16162685242501,701134.82,0.6529265303357821,1.334102163232209,110.68778827904993,8.04,19.400473968317886,21.923236483654556
18,36.09980474399768,42.95555942970632,57.04444057029368,697262.12,0.6048036321551763,1.3277347157240564,110.15949389419352,7.48,19.405643227768977,21.59694947945438
19,36.03853774949379,43.103247711809075,56.896752288190925,693693.56,0.5630369152179698,1.3197415147091078,109.49631399238527,7.8,19.394816419567977,20.794388676543104
20,35.96412592806865,43.16362891135389,56.83637108864611,691292.96,0.5252274632077997,1.316486791721655,109.22627613556227,7.8,19.40419067494323,20.761885927770305
21,35.90275527914377,43.1568560405905,56.8431439594095,690221.48,0.49043058613101437,1.3168217142366756,109.25406398678851,8.08,19.438018163869252,21.8819810648046
22,35.85845145116188,43.21107325857347,56.78892674142653,688504.78,0.4637045934261742,1.3139125427852374,109.01269584980558,8.08,19.44300110336489,21.51577606375447
23,35.81417654999518,43.32340709951839,56.67659290048161,685871.64,0.4383039169380215,1.3078937169556708,108.5133259083781,8.16,19.4328250523286,22.18978565453206
24,35.76008099508245,43.2916797255211,56.7083202744789,685337.62,0.41528196603185497,1.3095875459795439,108.6538595148308,8.56,19.457824544339193,21.40515685362785
25,35.71843120239129,43.31818146764826,56.68181853235174,684120.42,0.393275843522908,1.3081486193368703,108.53447464914146,8.4,19.4650485248453,21.049457868007266
26,35.707243756629055,43.35640174701168,56.64359825298832,683303.2,0.3747075839537422,1.3060780317432918,108.36268213767744,8.86,19.473461093545566,21.16391628184786
27,35.66156108379135,43.36749860085025,56.63250139914975,682254.52,0.35863993002928046,1.3054842759848555,108.31341940991149,8.62,19.481762905859256,22.21607660859289
28,35.60991707646321,43.50368004826658,56.49631995173342,679134.0,0.34321043264441053,1.298247374771837,107.71298819006978,8.32,19.452255194557058,20.87205730556836
29,35.600995564555014,43.51903618320356,56.48096381679644,678724.38,0.3299900994191438,1.297426715292098,107.64489971435479,8.02,19.463226583092887,21.6010864840716
30,35.573806768874746,43.49021922649126,56.50978077350874,678655.22,0.3151101277112112,1.2989303633743552,107.76965438844351,8.1,19.477875910011175,20.27351486619212
31,35.537636197088034,43.5004894465752,56.4995105534248,677805.3,0.3043207074105784,1.2983809104305615,107.72406737660283,8.52,19.489022256630324,21.70819560078098
32,35.525113296692695,43.50917342542609,56.49082657457391,677431.22,0.2923107570151318,1.2979062537374582,107.68468606008943,8.4,19.49128344559392,19.418987606800137
