NUM_STATION,THROUGHPUT,SUCCESS_RATE,COLLISION_RATE,NUM_TRANSMIT,ALPHA,NUM_FAIL,DELAY,CONTENTION_STATION_NUM,AVG_OCW,RU_COLLISION_RATE,RU_SUCCESS_RATE,RU_IDLE_RATE
1,7.81445361340335,100.0,0.0,100000.0,1.0,0.0,127.968,1.0,8.0,0.0,12.500000000000012,87.49999999999989
5,26.750140660165044,98.63377105278735,1.3662289472126474,347057.8,1.0,0.24362980360926495,127.968,3.8,10.715919709422812,0.03818231150793616,12.500000000000012,87.49999999999989
10,37.82925418854714,97.39754065061803,2.6024593493819737,497028.4,1.0,0.4908472205672025,127.968,5.6,14.048067466095073,0.06265504911754916,12.500000000000012,87.49999999999989
15,43.87404663665916,96.4652128626921,3.5347871373079016,582020.6,1.0,0.7033247528928528,127.968,5.8,16.959454771367085,0.07152163258943979,12.500000000000012,87.49999999999989
20,47.72130532633158,95.68958155476022,4.310418445239776,638188.6,1.0,0.8962857143212959,127.968,6.2,19.47818895550885,0.07448958192170115,12.500000000000012,87.49999999999989
25,50.2802575643911,94.97543070302106,5.024569296978939,677466.2,1.0,1.0798031268321258,127.968,7.4,21.728999778196357,0.07556934581701802,12.500000000000012,87.49999999999989
30,52.194345461365344,94.3783228028441,5.621677197155904,707705.6,1.0,1.254189834886707,127.968,7.2,23.71778445740863,0.07480878546066501,12.500000000000012,87.49999999999989
35,53.57254938734684,93.78579595173923,6.214204048260768,730982.0,1.0,1.4250211157628916,127.968,7.6,25.527454591759714,0.07403012048485766,12.500000000000012,87.49999999999989
40,54.614200425106276,93.2401323848125,6.759867615187503,749556.0,1.0,1.5917382974471912,127.968,7.8,27.164933990416973,0.07293587848544636,12.500000000000012,87.49999999999989
45,55.42213678419605,92.69868672669513,7.301313273304871,765087.4,1.0,1.7567394430718686,127.968,8.2,28.676750850638747,0.07191211157469471,12.500000000000012,87.49999999999989
50,56.0363215803951,92.19264129281297,7.807358707187035,777812.2,1.0,1.9196914528163922,127.968,8.4,30.058714798087777,0.07071922221985076,12.500000000000012,87.49999999999989
55,56.49942173043261,91.70194269921463,8.298057300785374,788436.8,1.0,2.081995736458885,127.968,8.0,31.342772160289854,0.0695345194609109,12.500000000000012,87.49999999999989
60,56.85633908477119,91.19596691920094,8.804033080799059,797819.6,1.0,2.2436067254319156,127.968,8.0,32.53208867508336,0.06865511693570601,12.500000000000012,87.49999999999989
65,57.16213428357089,90.78137942461599,9.218620575384008,805773.6,1.0,2.4028927369190587,127.968,8.8,33.63424734299115,0.06721522001275808,12.500000000000012,87.49999999999989
70,57.353041385346344,90.28351213818034,9.716487861819658,812923.0,1.0,2.563544500051864,127.968,8.6,34.66632941652703,0.0665551143933824,12.500000000000012,87.49999999999989
75,57.49018504626157,89.81778006020197,10.182219939798031,819092.2,1.0,2.7259288279556553,127.968,8.6,35.64818131115812,0.06565691029053358,12.500000000000012,87.49999999999989
