NUM_STATION,THROUGHPUT,SUCCESS_RATE,COLLISION_RATE,NUM_TRANSMIT,ALPHA,NUM_FAIL,DELAY,CONTENTION_STATION_NUM,AVG_OCW,RU_COLLISION_RATE,RU_SUCCESS_RATE,RU_IDLE_RATE
1,7.300975410314818,100.0,0.0,100000.0,1.0,0.0,136.96800000000002,1.0,8.0,0.0,12.500000000000012,87.49999999999989
5,25.10552829858069,99.29524794613529,0.7047520538647092,346306.0,1.0,0.2405220507320902,136.96800000000002,3.0,10.68128622049713,0.019697589285714124,12.500000000000012,87.49999999999989
10,35.69131475965189,98.68151854159167,1.3184814584083284,495388.4,1.0,0.4831354603041834,136.96800000000002,5.0,13.949873599571351,0.03170491258741267,12.500000000000012,87.49999999999989
15,41.48310554290053,98.21877859129143,1.781221408708575,578490.0,1.0,0.6917738824976071,136.96800000000002,6.0,16.815973189899587,0.03590946476178187,12.500000000000012,87.49999999999989
20,45.194439577127504,97.80954736747017,2.1904526325298264,632882.2,1.0,0.8827102893111588,136.96800000000002,6.4,19.308758173434008,0.03769309366177263,12.500000000000012,87.49999999999989
25,47.74877343613107,97.46474953247886,2.535250467521138,671017.4,1.0,1.0612398985904004,136.96800000000002,7.0,21.515396093857095,0.03790712824372283,12.500000000000012,87.49999999999989
30,49.58346475089072,97.1170767803562,2.8829232196438,699295.0,1.0,1.2329496894800722,136.96800000000002,7.4,23.489041667083235,0.038088658914812286,12.500000000000012,87.49999999999989
35,50.97190584662111,96.81029806645299,3.1897019335470134,721154.8,1.0,1.3995526975661257,136.96800000000002,7.4,25.26907983557832,0.03770673111117188,12.500000000000012,87.49999999999989
40,52.04662402897027,96.52285368427343,3.4771463157265714,738552.8,1.0,1.5619628452334218,136.96800000000002,7.8,26.883612991914777,0.0371638814078717,12.500000000000012,87.49999999999989
45,52.85621459026926,96.23959912662738,3.7604008733726175,752248.6,1.0,1.722040024498964,136.96800000000002,8.0,28.375987733132416,0.03665053688084878,12.500000000000012,87.49999999999989
50,53.51203200747621,95.97246220683655,4.027537793163447,763702.0,1.0,1.8804923241439861,136.96800000000002,8.4,29.736044813318745,0.03606461760523353,12.500000000000012,87.49999999999989
55,54.04760235967525,95.72699045077772,4.27300954922228,773323.4,1.0,2.036846232453411,136.96800000000002,7.8,30.99645108373528,0.035376472135372025,12.500000000000012,87.49999999999989
60,54.45685123532504,95.48523026555651,4.51476973444349,781151.8,1.0,2.192200386260999,136.96800000000002,8.4,32.161654629868096,0.03473531567831176,12.500000000000012,87.49999999999989
65,54.78203668010046,95.20736737585038,4.792632624149618,788109.8,1.0,2.348430472264162,136.96800000000002,8.2,33.26321967754994,0.03445600268081966,12.500000000000012,87.49999999999989
70,55.04679925238012,94.99705531875453,5.0029446812454665,793672.0,1.0,2.5012741525745086,136.96800000000002,8.0,34.2742550973981,0.033731369710632925,12.500000000000012,87.49999999999989
75,55.2515624087378,94.75518206549668,5.244817934503317,798657.8,1.0,2.6553877498330385,136.96800000000002,8.0,35.23107748079048,0.03327766314270891,12.500000000000012,87.49999999999989
80,55.420054319257055,94.52998381936376,5.470016180636236,803001.8,1.0,2.808858306155844,136.96800000000002,8.6,36.13290663049307,0.032777077902258256,12.500000000000012,87.49999999999989
85,55.54393727001927,94.27877271915563,5.721227280844374,806941.2,1.0,2.962481532780266,136.96800000000002,8.0,36.97192333590873,0.032477398757415066,12.500000000000012,87.49999999999989
90,55.660942701944975,94.106630888036,5.893369111964006,810120.2,1.0,3.1153113780637236,136.96800000000002,8.0,37.769370438581625,0.03177582665483174,12.500000000000012,87.49999999999989
