NUM_STATION,THROUGHPUT,SUCCESS_RATE,NUM_TX,ALPHA,FAIL_COUNT,TX_TRY,AVG_OCW
1,15.881082454580108,100.0,100000.0,7.999999999999999,0.0,1.0,8.0
2,27.797338330580615,87.51714,200000.0,3.812544201250779,0.1426329757032897,2.0,8.0
3,36.47922754414941,76.56746666666665,300000.0,2.4894276415134184,0.30603742770753933,3.0,8.0
4,42.51253652648967,67.01599843348899,399447.38,1.8172721613650473,0.49218837666124654,4.0,8.036599899228708
5,45.94582645153093,59.64439584083532,485062.84,1.4496826441427582,0.6766121015512867,5.0,8.761263301613916
6,47.9259465125143,53.65541221817541,562441.1,1.1855998749345857,0.8637501737373046,5.88,9.112979311678611
7,47.626546817431084,52.72045784733946,568839.54,0.991287520627205,0.8968058592856734,5.92,10.786318322414292
8,44.92618790496761,56.38738488454551,501692.06,0.8884900543761962,0.773451363368686,4.78,13.977778756450588
9,45.01336869521027,55.286669642230244,512673.42,0.7915941787452658,0.8087613354119216,5.24,14.274324035147904
10,45.20913797484435,54.15861285902402,525627.72,0.7178979759572178,0.84643173303054,5.56,14.591416810506757
11,45.332803963918174,53.30247055936502,535531.4,0.6528068021075732,0.8760989654661177,5.58,14.842057038796465
12,45.4980402744251,52.44055225116293,546317.54,0.602075010879353,0.906929607641967,6.02,15.109195052412712
13,45.483124761783735,51.94986400254611,551296.82,0.5575561712058168,0.924949333668059,6.04,15.255618590988274
14,45.62339601067209,51.248171952578524,560568.9,0.5172381343901337,0.9512949792712111,6.32,15.479549984851912
15,45.717783636132644,50.66055910935236,568243.98,0.48453808049571406,0.9739451503060272,6.42,15.677654851792363
16,45.54245013340109,50.73184004959194,565269.42,0.45593981437642944,0.971164558272647,6.36,15.648679334447154
17,45.66626222843349,50.11640421459344,573766.58,0.43172156589994487,0.9953586082014418,6.72,15.854983356848482
18,45.68209884385721,49.81588890218199,577428.02,0.4085698818769609,1.0074073796363587,6.88,15.955296017052866
19,45.73391246347352,49.410056871835984,582831.14,0.3860591461301326,1.023905322621674,7.0,16.094580716653397
20,45.846109134798624,48.93766014059159,589900.82,0.3690958642441446,1.043460108275953,7.04,16.26555310944151
21,45.65235992885273,49.301833862518315,583069.02,0.3545574963998475,1.0283545466798136,7.2,16.132041917551657
22,45.7620982086139,48.861086900338925,589742.78,0.3374240551975901,1.0466474962245274,6.88,16.2854276751254
23,45.81286367678824,48.524474579039726,594492.36,0.3239035648480369,1.0608258536767068,7.02,16.408330324009192
24,45.80067335789607,48.353033908906816,596441.42,0.31062443799316275,1.068144977936768,7.38,16.46764634162241
25,45.77237326896199,48.168199681821044,598360.24,0.2991759043722352,1.0760899503295183,7.4,16.53862079063914
26,45.81819019184348,48.03507568397156,600619.26,0.2881112899298668,1.081842766385411,6.82,16.585640381332873
