NUM_STATION,THROUGHPUT,SUCCESS_RATE,NUM_TX,ALPHA,FAIL_COUNT
1,15.881082454580108,100.0,100000.0,1.9999999999999998,0.0
2,27.46362279252954,87.659101687921,197278.9,1.478923233790488,0.14078148591861964
3,35.172065175962395,77.54689782027044,285596.72,1.3038928668523,0.28954103100700923
4,40.04322195400839,69.62388951995476,362151.48,1.2254472186496757,0.43628804619795064
5,43.526292720111805,62.97476272066164,435216.02,1.1696227100302425,0.5879357549299113
6,45.58149218650744,57.81465908338311,496443.92,1.1204850382498295,0.7296694579899152
7,46.724825308093,53.990128886577814,544945.38,1.0481423821886198,0.8521924189651842
8,47.116706898742216,51.66778560307697,574215.4,0.9553853015814368,0.9354364898799379
9,46.904659509592165,51.03045510235177,578770.38,0.8393919276123775,0.9596175716163415
10,47.55737199847542,48.19646138835388,621330.24,0.8195041673306694,1.0748409022235603
11,47.96947655952229,45.8747598788817,658432.0,0.8019707324945302,1.1798520965082318
12,48.20472621013849,43.799809050419384,693006.06,0.7823287895644241,1.28313391969673
13,48.326689747173184,41.939366229279884,725579.32,0.7646975605783003,1.3844079424159017
14,48.35360500571717,40.51727581861041,751464.52,0.7457026104000746,1.4680896889790955
15,48.27772519374922,39.707336893675844,765589.3,0.7303175031498041,1.518440513051341
16,48.20936348621522,38.74958111534274,783401.24,0.7121662521926423,1.580700142897377
17,48.122636894930764,37.553334762374796,806901.88,0.69718679437026,1.6629061431722958
18,48.04654427645788,36.581669944228025,827024.6,0.6776002393637348,1.733660780919211
19,47.92300851226018,35.7899147706259,843146.96,0.6605734860131584,1.794127945998889
20,47.7979354592809,35.05537553091282,858567.22,0.6410825090795753,1.8526849623326904
21,47.682006733578966,34.329963715556175,874583.14,0.6262315316831366,1.9129712278382458
22,47.55540274425105,33.799467439674125,885951.42,0.608183493724908,1.9586798915329162
23,47.480507559395235,33.64465694356786,888626.1,0.5911230773372415,1.9722738410484624
24,47.38368059966969,33.22908606254486,897904.66,0.574194238319265,2.009474819668591
25,47.277922119171635,32.77012413038512,908448.16,0.5582662499756925,2.0516035524469776
26,47.179945369076364,32.399632934265895,916932.2,0.5395984873899242,2.086523313119171
27,47.09459407953247,32.14736229043515,922456.04,0.5239543157529238,2.110736238568739
28,47.02218269597256,31.884457974942176,928631.98,0.5074841896001671,2.136416453914631
29,46.94109071274298,31.623181966500223,934689.72,0.49002019772973016,2.162356022026302
30,46.91252382162367,31.514341158227595,937347.16,0.4730439123542414,2.173264271780226
31,46.92339283445559,31.723401140170864,931385.64,0.45889326537121056,2.1523147351533307
32,46.88736183458264,31.71060786082501,931046.02,0.44420890513755007,2.15360158695249
33,46.876162495235675,31.636885355889998,932992.7,0.42584960066287075,2.160940685593085
34,46.85293164782112,31.639218743407156,932461.7,0.4109178679018439,2.160769336749391
35,46.86748824799897,31.754477713112873,929365.62,0.39381053537491423,2.149290063904677
36,46.84855799771313,31.85206405672589,926144.22,0.377869162127747,2.139611971794798
37,46.87281158683776,31.99522449055993,922477.82,0.3612744952663249,2.1255356648773467
38,46.89822131876509,32.14051806555471,918805.5,0.3447856350123817,2.1114289793658827
39,46.970550120696224,32.595115330651,907388.4,0.3323500051126211,2.0680680781035248
40,47.028144454326004,32.951831434489996,898665.9,0.3178770188683987,2.0348565800969785
41,47.04615042561301,33.21459410929604,891897.98,0.30176667981678007,2.010841591144599
42,47.09542624825307,33.649741755075375,881286.56,0.2862199334657034,1.9718976427399293
43,47.13874666497268,34.11851867877659,869977.34,0.2708366532455808,1.9310831231057437
44,47.17595286494728,34.637613845802136,857615.72,0.25479877489752883,1.8871628391917163
45,47.21757082962776,35.25412023268673,843362.04,0.23998449491086915,1.8366268412991025
46,47.23830199466394,35.83409734143055,830075.98,0.2242961544447554,1.7907270299404638
47,47.27280205818831,36.67726599072878,811585.66,0.21186591313979986,1.7266393762059513
48,47.25072417735993,37.70051287925505,789189.52,0.19753980596281243,1.6525293015590343
49,47.22681044339983,38.50424739596433,772325.22,0.1839017927887412,1.597221767430743
50,47.136704357769034,39.51645223811414,751106.28,0.16950770261258005,1.5306869758757768
51,47.00213759369838,40.66739529881035,727765.2,0.15700120114017094,1.4590856884692414
52,46.82501905729895,41.95832357312084,702716.06,0.14283436619936332,1.3833906277020247
53,46.531247617837636,43.37754750539646,675460.06,0.13122550833241203,1.3054205366635174
54,46.19265341125651,44.974906922243775,646729.36,0.11770814080118099,1.223549443920321
55,45.68897217634354,46.65276458160016,616671.36,0.1052577503270462,1.1435359282378137
56,44.90762609579468,49.06948174534621,576273.1,0.09540689325329636,1.0379627654252648
57,44.06926692923389,51.12771117870838,542749.22,0.08397259264583497,0.9559127322623227
58,42.93979481641469,53.63232750694871,504142.2,0.0739449827826952,0.8646148465305634
59,41.553566891119296,56.30391252340713,464717.98,0.0637189656233768,0.7761100188051577
60,39.8474494981578,59.27579990399081,423294.58,0.05541808695109433,0.6870637800688155
61,39.029119552788714,60.60846453773073,405485.36,0.04999999999999996,0.649965271695647
62,39.27949752255114,60.24498808539137,410548.6,0.04999999999999996,0.6599078574383967
63,39.50576483293101,59.88088043241159,415424.42,0.049999999999999954,0.6699988815769542
64,39.733499555329686,59.52827472683325,420293.92,0.049999999999999954,0.6798996005078649
65,39.9204167196036,59.13909588280663,425049.98,0.049999999999999954,0.6909811828007771
66,40.14795451657985,58.808356545197874,429876.9,0.049999999999999954,0.7004385635688815
67,40.322983102528276,58.4264295599832,434573.12,0.049999999999999954,0.711591811090241
68,40.522481260322714,58.08308065695213,439304.82,0.049999999999999954,0.721710411230259
69,40.705415449117005,57.74268840288907,443889.64,0.049999999999999954,0.7318463989380704
70,40.92133146995298,57.423827617175085,448721.88,0.049999999999999954,0.741466286657794
71,41.09163066954643,57.09512859700567,453183.36,0.049999999999999954,0.7514757686469834
72,41.240544403506554,56.76012256995145,457510.1,0.049999999999999954,0.7618289549011215
73,41.44238343285478,56.45027053995279,462272.8,0.049999999999999954,0.771516918058858
74,41.59915195019694,56.12901872398643,466677.52,0.049999999999999864,0.7816443663996969
75,41.75445940795325,55.806792951243516,471124.44,0.049999999999999864,0.791946547998904
76,41.931752636259674,55.505702271808566,475691.32,0.049999999999999864,0.8016594436629724
77,42.06279062380891,55.204220328746786,479783.74,0.049999999999999864,0.8114984452196207
78,42.22582264007114,54.9092600303969,484230.64,0.049999999999999864,0.8212279778833402
79,42.38997268453818,54.629902452084316,488598.76,0.049999999999999864,0.8305501209722216
80,42.5212965315716,54.321770550424056,492892.56,0.049999999999999864,0.8409394660093181
81,42.66576356244441,54.04248235043322,497123.08,0.049999999999999864,0.8504626570163236
82,42.79026172023885,53.73641667961012,501413.48,0.049999999999999864,0.8610067955312367
83,42.91687841443272,53.46162215776362,505482.18,0.049999999999999864,0.8705330253736921
84,43.039435903951215,53.19087259071057,509505.92,0.049999999999999864,0.8800887520199542
85,43.16316224113836,52.91215585395643,513662.18,0.049999999999999864,0.8899806557715102
86,43.27879240249015,52.64170354501778,517684.12,0.049999999999999864,0.8996927681692025
87,43.39058569432093,52.36983707128849,521715.88,0.049999999999999864,0.9095400890148753
88,43.52668021852368,52.12567424152239,525803.54,0.049999999999999864,0.9185059769474464
89,43.61288908652013,51.8440050516118,529707.44,0.049999999999999864,0.9289267690141427
90,43.72679773853386,51.60487029572092,533551.82,0.049999999999999864,0.9378519459930872
91,43.844489264388265,51.34232464200302,537723.74,0.049999999999999864,0.9478021960993963
92,43.92314191335281,51.082678092012856,541426.56,0.049999999999999864,0.9576736843493676
93,44.0379430822005,50.845278517891565,545376.3,0.049999999999999864,0.9668249558050991
94,44.12788400457375,50.60356887852422,549100.26,0.049999999999999864,0.9762280549585857
95,44.21717697878288,50.35396260871043,552938.76,0.049999999999999864,0.9860271524671187
96,44.30478338203532,50.107480303090014,556759.6,0.049999999999999864,0.9957754940937409
97,44.38561809172913,49.87486680704523,560377.06,0.049999999999999864,1.0050895002603648
98,44.4874857070258,49.64608810762908,564251.34,0.049999999999999864,1.01434020786006
99,44.550968746029746,49.41249307533998,567727.76,0.049999999999999864,1.0238411024983207
100,44.65306504891373,49.19455537974577,571549.72,0.049999999999999864,1.0328412209369142
