NUM_STATION,THROUGHPUT,SUCCESS_RATE,COLLISION_RATE,NUM_TRANSMIT,ALPHA,NUM_FAIL,DELAY,CONTENTION_STATION_NUM,AVG_OCW,RU_COLLISION_RATE,RU_SUCCESS_RATE,RU_IDLE_RATE
105,46.14250059424768,38.15781646423035,61.84218353576965,1220960.4,1.0,5.618066158398995,100.968,19.6,46.3778550471998,0.36872252149443646,12.500000000000012,87.49999999999989
110,45.378476348942236,36.91710937738632,63.08289062261368,1241098.2,1.0,5.95615787190727,100.968,16.0,47.128996605111794,0.36302398208518566,12.500000000000012,87.49999999999989
115,44.62582204262736,35.7523954510956,64.2476045489044,1260274.4,1.0,6.302345317577582,100.968,17.4,47.837512687372126,0.3573883729138147,12.500000000000012,87.49999999999989
120,43.90335551858015,34.65655870168915,65.34344129831085,1279075.6,1.0,6.653823232286442,100.968,16.8,48.500919952992405,0.3517929999978945,12.500000000000012,87.49999999999989
125,43.14915616829094,33.54197564007716,66.45802435992283,1298875.8,1.0,7.023185509809295,100.968,16.8,49.137109488013195,0.34674313012311686,12.500000000000012,87.49999999999989
130,42.4110609301957,32.5061579433127,67.4938420566873,1317338.4,1.0,7.400797792853085,100.968,19.8,49.73882189986715,0.3417923692573081,12.500000000000012,87.49999999999989
135,41.62968465256319,31.446807065238136,68.55319293476187,1336627.4,1.0,7.799165221552492,100.968,21.2,50.32250606084271,0.3374350185311913,12.500000000000012,87.49999999999989
140,40.908723555978135,30.483696775943564,69.51630322405643,1354978.0,1.0,8.201395561975833,100.968,21.2,50.865316792040616,0.33272615416038326,12.500000000000012,87.49999999999989
145,40.16121939624436,29.512242444555056,70.48775755544494,1374006.0,1.0,8.622338604207089,100.968,23.6,51.39187694069125,0.32850534071014487,12.500000000000012,87.49999999999989
150,39.43562316773631,28.580647150602317,71.41935284939768,1393159.4,1.0,9.052437436328805,100.968,24.0,51.888015411838765,0.32428880648374486,12.500000000000012,87.49999999999989
155,38.7629149829649,27.7396564044429,72.2603435955571,1410909.6,1.0,9.487685256982347,100.968,20.0,52.35113127686715,0.319913856788559,12.500000000000012,87.49999999999989
160,37.99976230092703,26.823152221159795,73.1768477788402,1430391.2,1.0,9.960450285533208,100.968,23.2,52.81295218258572,0.31634349270804735,12.500000000000012,87.49999999999989
165,37.333075826004276,26.0234892015644,73.9765107984356,1448479.0,1.0,10.424702763083957,100.968,23.6,53.23437413123422,0.31229785536955046,12.500000000000012,87.49999999999989
170,36.60339909674352,25.1842865750773,74.8157134249227,1467492.0,1.0,10.927444425807725,100.968,26.0,53.655933852702766,0.30888021961257833,12.500000000000012,87.49999999999989
175,35.928710086364,24.405798047641404,75.59420195235859,1486389.0,1.0,11.429094637628719,100.968,27.0,54.046916063861616,0.30525427497114505,12.500000000000012,87.49999999999989
180,35.25740828777434,23.650622376244055,76.34937762375594,1505191.2,1.0,11.950341013556297,100.968,30.6,54.42169074209532,0.301747839496471,12.500000000000012,87.49999999999989
185,34.59658505665161,22.93321173405484,77.06678826594516,1523183.4,1.0,12.487763238988794,100.968,28.2,54.78197864564246,0.2983178245451418,12.500000000000012,87.49999999999989
190,33.90099833610649,22.181909638107793,77.8180903618922,1543112.2,1.0,13.056795693651537,100.968,28.2,55.13085388094497,0.2952873451467303,12.500000000000012,87.49999999999989
