NUM_STATION,THROUGHPUT,SUCCESS_RATE,COLLISION_RATE,NUM_TRANSMIT,ALPHA,NUM_FAIL,DELAY,CONTENTION_STATION_NUM,AVG_OCW,RU_COLLISION_RATE
1,12.052839649021315,100.0,0.0,100000.0,1.0,0.0,0.0,1.0,8.0,0.0
2,19.586838299103263,88.0627931603078,11.937206839692195,184536.44,1.0,0.13555047966879308,11.246352197160425,1.88,9.290821968865489,1.698082394176835
3,24.3975725580947,79.47592653657922,20.524073463420777,254695.42,1.0,0.25824148949486975,21.425779900410355,2.48,10.766766540726076,3.115739512681702
4,27.667430816700406,73.00541816283184,26.994581837168155,314430.02,1.0,0.36976040447269476,30.67828123829054,3.34,12.248939331758436,5.174029267368424
5,29.992204223315017,67.83404699278525,32.16595300721475,366835.16,1.0,0.4741834912629554,39.342055903104885,3.48,13.690112826162633,6.911668106726556
6,31.70395333140488,63.57161522858783,36.42838477141217,413771.4,1.0,0.573026666756157,47.542876487424834,4.28,15.070205248643855,9.054183225184575
7,32.99287195063157,59.93660331291003,40.06339668708997,456707.76,1.0,0.6684287944393114,55.45820021704079,4.52,16.386008175022607,10.599817280947386
8,33.976969433998654,56.78600361772501,43.21399638227499,496424.98,1.0,0.7609981679920611,63.13849600196533,4.98,17.636611804038242,12.383554820255776
9,34.725202487706106,53.99341632165068,46.00658367834932,533598.3,1.0,0.852079410141244,70.69532450059873,5.6,18.842378854543608,13.540912087600189
10,35.30910230450295,51.51300624792687,48.48699375207313,568696.08,1.0,0.9412625537534564,78.09467155981677,6.06,19.979329406986594,15.539575917692163
11,35.739559830296024,49.25458390611024,50.74541609388976,602022.72,1.0,1.0302723882391618,85.47963950742678,6.38,21.083206973451155,17.093213771194304
12,36.07368624047827,47.21450766618358,52.78549233381642,633907.0,1.0,1.1179890825185625,92.7573181984001,6.2,22.131239628038315,18.859980471225292
13,36.296150323016086,45.32201723518198,54.67798276481802,664449.26,1.0,1.2064291972923524,100.0950176409519,7.12,23.148585816785413,19.872666196768915
14,36.460442580271916,43.593580077131044,56.406419922868956,693920.66,1.0,1.293917244611194,107.35372595090155,7.22,24.1217389718677,21.58402795952168
15,36.561725002410576,41.989134176913836,58.010865823086164,722437.6,1.0,1.381569199879129,114.62603337557158,7.78,25.057272773358903,22.998333505976042
16,36.60819593096132,40.47685433867644,59.52314566132356,750381.26,1.0,1.4705513846215794,122.0087072792832,7.54,25.96544125496088,24.22150793153043
17,36.58759762800116,39.064298975529105,60.935701024470895,777077.36,1.0,1.5598890421434806,129.4208740485603,8.18,26.84494519556561,25.485548223242663
18,36.53941760678815,37.73851966166614,62.26148033833386,803317.44,1.0,1.64980411653758,136.88094794088994,8.12,27.695834916487414,26.370945840094755
19,36.45102690193809,36.49034294159484,63.50965705840516,828786.04,1.0,1.740440111365323,144.40083515975812,8.44,28.522178517758892,28.26091640714086
20,36.35062915822968,35.32014452416947,64.67985547583052,853886.18,1.0,1.8312615402524912,151.9361074716687,9.26,29.315038120587015,29.075862180487594
21,36.215666280975796,34.20018590053062,65.79981409946939,878574.3,1.0,1.923963145465299,159.62737425296493,9.2,30.088861037798253,30.076479616097444
