NUM_STATION,THROUGHPUT,SUCCESS_RATE,COLLISION_RATE,NUM_TRANSMIT,ALPHA,NUM_FAIL,DELAY,CONTENTION_STATION_NUM,AVG_OCW,RU_COLLISION_RATE,RU_SUCCESS_RATE,RU_IDLE_RATE
1,6.850816617340787,100.0,0.0,100000.0,1.0,0.0,145.96800000000002,1.0,8.0,0.0,12.500000000000012,87.49999999999989
5,23.633357996273155,99.65622967541908,0.34377032458091605,346161.4,1.0,0.23848275716814266,145.96800000000002,3.4,10.646338945025743,0.009565744047619012,12.500000000000012,87.49999999999989
10,33.6423051627754,99.33348588777066,0.6665141122293363,494365.0,1.0,0.4793522228339054,145.96800000000002,5.6,13.907880664250982,0.01606423118548128,12.500000000000012,87.49999999999989
15,39.174366984544555,99.10332048635436,0.8966795136456369,576994.2,1.0,0.6861268380093202,145.96800000000002,6.2,16.739824328392302,0.018042988798589798,12.500000000000012,87.49999999999989
20,42.72417242135263,98.90092615842687,1.09907384157313,630566.6,1.0,0.8747858637994519,145.96800000000002,6.8,19.211130080996533,0.018867124905891146,12.500000000000012,87.49999999999989
25,45.14560725638496,98.7196676576445,1.280332342355507,667528.0,1.0,1.0521011772679993,145.96800000000002,7.0,21.412847200830317,0.019092115191641106,12.500000000000012,87.49999999999989
30,46.94697467938179,98.54967382244169,1.4503261775583098,695360.6,1.0,1.2223188315873048,145.96800000000002,7.4,23.364023973693133,0.019089050015350613,12.500000000000012,87.49999999999989
35,48.27070316781761,98.36413029321248,1.635869706787517,716315.8,1.0,1.3868380946635024,145.96800000000002,7.8,25.135215858861876,0.019256057365564037,12.500000000000012,87.49999999999989
40,49.32608516935218,98.23655416610751,1.76344583389249,732927.8,1.0,1.5470087111842834,145.96800000000002,7.8,26.741941657706576,0.018752918179853716,12.500000000000012,87.49999999999989
45,50.127507398881946,98.08801028427433,1.9119897157256673,745964.0,1.0,1.7046002001324596,145.96800000000002,8.0,28.210543166567327,0.018523708480038488,12.500000000000012,87.49999999999989
50,50.787515071796555,97.9627682678443,2.0372317321557034,756752.0,1.0,1.8607351178187692,145.96800000000002,8.0,29.569054053258334,0.018135422391405913,12.500000000000012,87.49999999999989
55,51.3005316233695,97.83093888314724,2.1690611168527596,765426.2,1.0,2.015264577042492,145.96800000000002,8.2,30.82187403904903,0.0178365164903053,12.500000000000012,87.49999999999989
60,51.73007782527677,97.70164275933418,2.2983572406658226,772856.6,1.0,2.16735362379255,145.96800000000002,8.2,31.986160112866116,0.01756256147989927,12.500000000000012,87.49999999999989
65,52.0672065110161,97.59091625672498,2.409083743275019,778776.0,1.0,2.3200327061202333,145.96800000000002,7.8,33.06257997439705,0.017188500428075217,12.500000000000012,87.49999999999989
70,52.34767894333004,97.4539371737953,2.546062826204704,784071.6,1.0,2.471344122451881,145.96800000000002,8.0,34.07635731296509,0.01703484329588112,12.500000000000012,87.49999999999989
75,52.57131700098652,97.31278646025345,2.6872135397465513,788563.4,1.0,2.622230613692269,145.96800000000002,8.2,35.036359628947594,0.01691074616249565,12.500000000000012,87.49999999999989
80,52.750137016332346,97.18729668792041,2.8127033120795915,792267.4,1.0,2.772277232110433,145.96800000000002,8.2,35.92471393155415,0.016711702267306748,12.500000000000012,87.49999999999989
85,52.910542036610764,97.08329706965138,2.9167029303486203,795527.8,1.0,2.922031510148307,145.96800000000002,8.0,36.76300819672215,0.016401974608996953,12.500000000000012,87.49999999999989
90,53.04529759947386,96.98228398050395,3.0177160194960493,798384.6,1.0,3.0710763849069207,145.96800000000002,8.0,37.54031451854373,0.016106116030058817,12.500000000000012,87.49999999999989
95,53.14220925134276,96.84522166518896,3.1547783348110414,800975.2,1.0,3.2211886650564194,145.96800000000002,8.4,38.29167059883737,0.01603287802095215,12.500000000000012,87.49999999999989
100,53.2212813767401,96.74586545287023,3.254134547129766,802990.8,1.0,3.369739661186127,145.96800000000002,8.4,38.99844384479583,0.01577359195735386,12.500000000000012,87.49999999999989
105,53.297188424860245,96.65697403866204,3.3430259613379576,804875.6,1.0,3.5185861614704286,145.96800000000002,8.2,39.668559954048725,0.015491049413598214,12.500000000000012,87.49999999999989
110,53.34185574920531,96.53244259434314,3.467557405656862,806589.4,1.0,3.6679574818939513,145.96800000000002,8.2,40.30278889291767,0.015373951341978285,12.500000000000012,87.49999999999989
115,53.374630055902664,96.39401514014068,3.605984859859319,808244.0,1.0,3.8174434924647462,145.96800000000002,8.6,40.90680101550065,0.015350837046143258,12.500000000000012,87.49999999999989
120,53.40217033870438,96.27279694189198,3.7272030581080173,809679.2,1.0,3.9656875143622585,145.96800000000002,8.0,41.47961440819305,0.015235455853616903,12.500000000000012,87.49999999999989
125,53.43053271950017,96.19006415119746,3.8099358488025388,810806.0,1.0,4.115361382361824,145.96800000000002,8.2,42.026535360549836,0.014996681438236825,12.500000000000012,87.49999999999989
130,53.44280938287843,96.07878571792881,3.9212142820711904,811931.6,1.0,4.262919739077313,145.96800000000002,7.8,42.545238421649415,0.014865742735767304,12.500000000000012,87.49999999999989
135,53.45066041872191,95.9720764126934,4.027923587306603,812953.8,1.0,4.411654393287699,145.96800000000002,8.2,43.04308139517654,0.014732848872860999,12.500000000000012,87.49999999999989
140,53.444974240929525,95.84578339290117,4.154216607098832,813938.4,1.0,4.561084934482207,145.96800000000002,8.4,43.51745975148667,0.0146845437377417,12.500000000000012,87.49999999999989
145,53.441589937520554,95.73136537119281,4.268634628807192,814859.6,1.0,4.710193981575231,145.96800000000002,8.2,43.975430433605396,0.014587239130696853,12.500000000000012,87.49999999999989
150,53.448262632905845,95.6539527751695,4.3460472248304995,815621.0,1.0,4.858357045952907,145.96800000000002,8.2,44.4110860542062,0.01437875177122023,12.500000000000012,87.49999999999989
155,53.43351967554533,95.54255801844587,4.457441981554126,816346.6,1.0,5.007214211686967,145.96800000000002,8.4,44.82830407338842,0.014290838742495158,12.500000000000012,87.49999999999989
160,53.41088457744163,95.39553535463142,4.60446464536858,817258.4,1.0,5.157550229029669,145.96800000000002,8.4,45.231763398772316,0.014322764980129035,12.500000000000012,87.49999999999989
165,53.4013482407103,95.30948763689028,4.690512363109718,817850.2,1.0,5.305889840108539,145.96800000000002,8.4,45.611496892824796,0.014157196385406527,12.500000000000012,87.49999999999989
170,53.38945522306259,95.21396062529045,4.786039374709546,818488.4,1.0,5.4529641136468285,145.96800000000002,8.6,45.97982584278169,0.014042152390476317,12.500000000000012,87.49999999999989
175,53.37198564068838,95.11756487724035,4.882435122759645,819049.8,1.0,5.6027172270670125,145.96800000000002,8.4,46.33663113516165,0.01392463491746015,12.500000000000012,87.49999999999989
180,53.35426942891593,95.01960832880556,4.98039167119444,819622.0,1.0,5.750284121270111,145.96800000000002,8.0,46.674402385820215,0.013821138326556643,12.500000000000012,87.49999999999989
185,53.32618108078483,94.88864285272305,5.111357147276948,820321.2,1.0,5.901349382357955,145.96800000000002,8.0,47.00992193107614,0.013818082262680964,12.500000000000012,87.49999999999989
190,53.31210950345282,94.8113612613391,5.188638738660899,820773.2,1.0,6.049712329805999,145.96800000000002,8.6,47.32590651343939,0.013668050548271471,12.500000000000012,87.49999999999989
195,53.2794722130878,94.6754533466801,5.324546653319899,821448.2,1.0,6.199420178647553,145.96800000000002,8.6,47.63068008953102,0.013680741810767292,12.500000000000012,87.49999999999989
200,53.25805656034199,94.57866459062457,5.4213354093754305,821958.4,1.0,6.348517133957747,145.96800000000002,8.2,47.920527017017335,0.01359621479868689,12.500000000000012,87.49999999999989
205,53.229077606050645,94.4629796708711,5.537020329128893,822517.2,1.0,6.498421791036118,145.96800000000002,8.2,48.206223515614674,0.013551036312713469,12.500000000000012,87.49999999999989
210,53.20137290365011,94.35081210646361,5.649187893536393,823066.4,1.0,6.64786778283929,145.96800000000002,8.2,48.483469239284226,0.01351396559746767,12.500000000000012,87.49999999999989
215,53.17602488216596,94.2498157057031,5.750184294296901,823555.8,1.0,6.7982481609803695,145.96800000000002,8.0,48.75069937768154,0.013444162022072987,12.500000000000012,87.49999999999989
220,53.16144634440425,94.18285752645455,5.817142473545445,823915.4,1.0,6.944935115540204,145.96800000000002,8.4,49.002382549898314,0.013294978123239185,12.500000000000012,87.49999999999989
225,53.12730187438342,94.05725252136725,5.942747478632754,824485.8,1.0,7.095930171935362,145.96800000000002,9.2,49.25457607692824,0.013296019630464695,12.500000000000012,87.49999999999989
230,53.0968294420695,93.94083632783656,6.059163672163436,825034.0,1.0,7.245931027726435,145.96800000000002,9.0,49.494232832784014,0.013269527943935887,12.500000000000012,87.49999999999989
