NUM_STATION,THROUGHPUT,SUCCESS_RATE,COLLISION_RATE,NUM_TRANSMIT,ALPHA,NUM_FAIL,DELAY,CONTENTION_STATION_NUM,AVG_OCW,RU_COLLISION_RATE,RU_SUCCESS_RATE,RU_IDLE_RATE
1,10.873347251217815,100.0,0.0,100000.0,1.0,0.0,91.968,1.0,8.0,0.0,12.500000000000012,87.49999999999989
5,31.66679714683368,81.1593960349897,18.840603965010303,358841.2,1.0,0.35637943835259134,91.968,4.4,12.151732215986815,0.5311052083333317,12.500000000000012,87.49999999999989
10,40.42908402922755,68.97874012048626,31.021259879513735,539032.8,1.0,0.7102865796666571,91.968,5.6,17.026057438012117,0.7692098980186495,12.500000000000012,87.49999999999989
15,44.03681715379262,61.061000587860704,38.938999412139296,663267.4,1.0,1.0268941050662606,91.968,8.0,21.07853033701336,0.8344212799922559,12.500000000000012,87.49999999999989
20,45.607733124565065,55.13500081837627,44.86499918162373,760760.2,1.0,1.3313333295872993,91.968,10.2,24.545625865046585,0.844402943087706,12.500000000000012,87.49999999999989
25,46.16688413361169,50.351616590973116,49.648383409026884,843245.2,1.0,1.6353204377381843,91.968,11.2,27.583691854674846,0.8354648400593512,12.500000000000012,87.49999999999989
30,46.143354210160055,46.32576695189655,53.67423304810345,916058.8,1.0,1.9447493053998026,91.968,11.6,30.26329657941084,0.8190205047407572,12.500000000000012,87.49999999999989
35,45.69054453723034,42.83298047887263,57.16701952112737,981035.6,1.0,2.2632036895469225,91.968,11.6,32.68110201771832,0.7992139572999064,12.500000000000012,87.49999999999989
40,45.02194241475296,39.741473183393005,60.258526816606995,1041878.4,1.0,2.5935041716904843,91.968,14.6,34.87200350702953,0.7788417825610492,12.500000000000012,87.49999999999989
45,44.17088552540014,37.00014515971286,62.99985484028714,1097917.0,1.0,2.93885249945739,91.968,15.0,36.86270763081338,0.7581759750833112,12.500000000000012,87.49999999999989
50,43.23366823242867,34.522997660469,65.477002339531,1151729.6,1.0,3.298243233432152,91.968,17.4,38.683402033609084,0.7384759775333833,12.500000000000012,87.49999999999989
55,42.163339422407795,32.25346090198209,67.7465390980179,1202251.6,1.0,3.680506856855176,91.968,18.6,40.37340719756628,0.7194624413340067,12.500000000000012,87.49999999999989
60,41.11229993041058,30.209073458694967,69.79092654130503,1251616.4,1.0,4.077726249698822,91.968,16.8,41.90076996163292,0.700897093108076,12.500000000000012,87.49999999999989
65,39.96990257480863,28.304164555850985,71.69583544414901,1298732.2,1.0,4.499472800432059,91.968,20.4,43.3343937838394,0.6835768523807315,12.500000000000012,87.49999999999989
70,38.82931019485038,26.544169131706987,73.45583086829302,1345325.2,1.0,4.9441126690911,91.968,20.8,44.66199325508031,0.6672398570670748,12.500000000000012,87.49999999999989
75,37.679344989561585,24.92752038958482,75.07247961041517,1390149.2,1.0,5.4139771478717735,91.968,22.4,45.89311839092609,0.6516035866391091,12.500000000000012,87.49999999999989
80,36.53144572025052,23.42135960641257,76.57864039358743,1434470.4,1.0,5.910301723622979,91.968,24.6,47.032862777940146,0.6365077403107586,12.500000000000012,87.49999999999989
85,35.39322372999304,22.022511119970353,77.97748888002965,1478053.2,1.0,6.437264379521816,91.968,23.6,48.101412289370614,0.6220732623344285,12.500000000000012,87.49999999999989
90,34.233885699373694,20.701055881549305,79.29894411845069,1520900.0,1.0,6.9976702407152755,91.968,25.4,49.09559538596263,0.6085289384759547,12.500000000000012,87.49999999999989
95,33.09203201113431,19.45812616263966,80.54187383736034,1564081.0,1.0,7.592771145298203,91.968,27.0,50.029897130440894,0.5956927455112832,12.500000000000012,87.49999999999989
