NUM_STATION,THROUGHPUT,SUCCESS_RATE,NUM_TX,ALPHA,FAIL_COUNT
80,46.889175454198956,39.589707907302966,745779.14,0.09999999999999973,1.5260213722490577
81,46.939130987168085,39.352101461097064,751081.28,0.09999999999999973,1.541262051948364
82,46.935732435522795,39.08634568497362,756133.32,0.09999999999999973,1.5585878233004837
83,46.94961250158809,38.83473046710303,761257.34,0.09999999999999973,1.575144375740711
84,46.96523313429043,38.601740443014336,766106.96,0.09999999999999973,1.5906703886906752
85,46.97970715283953,38.36930851012919,770985.48,0.09999999999999973,1.606399197112373
86,46.9635306822513,38.11789667841692,775803.32,0.09999999999999973,1.623596671932889
87,46.97081057044848,37.8985928459656,780413.62,0.09999999999999973,1.6387706481401176
88,46.995400838521164,37.67000933758202,785560.08,0.09999999999999973,1.6547786483044533
89,46.97542243679329,37.43977131125004,790054.82,0.09999999999999973,1.6711263560132026
90,46.992002286875866,37.22661112429112,794859.46,0.09999999999999973,1.6864000274922732
91,46.988940414178636,37.01199717755256,799416.08,0.09999999999999973,1.702022290148601
92,47.00697179519757,36.80325308647943,804258.94,0.09999999999999973,1.7173033297114926
93,46.993784144327265,36.58604132469583,808806.92,0.09999999999999973,1.7334748999081837
94,46.97402807775379,36.37890977924831,813070.04,0.09999999999999973,1.7489765420954138
95,46.9551073561174,36.16973159886604,817442.68,0.09999999999999973,1.7649793795375481
96,46.97717570829628,35.97872962951436,822168.7,0.09999999999999973,1.7795765340240508
97,46.95025727353575,35.774463233507994,826389.38,0.09999999999999973,1.7954700237219736
98,46.9394422563842,35.57122361548174,830919.4,0.09999999999999973,1.811449395707231
99,46.922077880828354,35.379295533981406,835118.14,0.09999999999999973,1.8266862048140693
100,46.9188413162241,35.19244916462305,839494.12,0.09999999999999973,1.841729971387692
