NUM_STATION,THROUGHPUT,SUCCESS_RATE,NUM_TX,ALPHA,FAIL_COUNT,TX_TRY,AVG_OCW
1,15.881082454580108,100.0,100000.0,1.5,0.0,1.0,8.0
2,27.676721509338066,87.4967742083662,199178.5,1.5,0.14289944301448268,1.98,8.571974442138536
3,36.06490280777537,76.89053791123837,295346.36,1.5,0.3005520228024848,2.98,9.224921861413526
4,41.7069241519502,67.91418347732427,386694.04,1.5,0.47244632419299826,3.82,9.978911596114353
5,45.33329310125779,60.47071515568242,472054.3,1.5,0.6536931734615432,4.68,10.826781222910846
6,47.531158683775885,54.33357835163654,550845.62,1.5,0.8404856696817374,5.34,11.760242420165818
7,48.74532460932535,49.26294842423301,623063.6,1.5,1.029925258372192,6.24,12.765487273642375
8,49.29317113454454,45.05845765383061,688858.78,1.5,1.219340308026714,6.86,13.827340113587308
9,49.38710773726335,41.51311702887723,749114.16,1.5,1.408881994813415,7.54,14.929342035583637
10,49.232127429805615,38.53490545092989,804477.78,1.5,1.595054224722017,8.44,16.05414776866698
11,48.88427137593699,35.984804531913824,855401.06,1.5,1.7789626908403762,8.94,17.19119737324058
12,48.40842650235041,33.7714655098809,902590.74,1.5,1.9611071024847735,9.46,18.33684117702576
13,47.85060030491679,31.83343648491281,946506.64,1.5,2.1413744667888546,9.5,19.482228302275555
14,47.272220810570445,30.13074285348785,987906.74,1.5,2.318905730876739,10.16,20.615836747239822
15,46.63621522042942,28.600876919693665,1026747.6,1.5,2.4964442516864973,10.88,21.74582776301155
16,46.0023091093889,27.23491186070783,1063587.96,1.5,2.6718144447987258,11.58,22.849828852184217
17,45.34812285605387,25.990968233216737,1098643.12,1.5,2.8475278198114595,12.24,23.948690448709872
18,44.70787066446448,24.85964564512923,1132423.54,1.5,3.0226376798294075,12.7,25.019968475965037
19,44.07545737517469,23.826355264595154,1164820.34,1.5,3.197119543533983,12.58,26.075209640820514
20,43.430637784271376,22.864841670671396,1196046.02,1.5,3.373658292850136,13.44,27.10830290422851
21,42.79707152839538,21.978122822319328,1226148.94,1.5,3.5500488787393194,13.52,28.120483330565047
22,42.17146487104562,21.14879150931891,1255604.76,1.5,3.728452515285015,13.94,29.11501763771361
23,41.54318066319401,20.373109083968764,1283991.76,1.5,3.9085149324008457,14.9,30.08500315075145
24,40.927216999110655,19.646702481166653,1311723.62,1.5,4.090036367377262,14.86,31.039892623945477
