NUM_STATION,THROUGHPUT,SUCCESS_RATE,NUM_TX,ALPHA,FAIL_COUNT,TX_TRY
1,15.881082454580108,100.0,100000.0,1.9999999999999998,0.0,1.0
2,27.465579341887942,87.6633376822316,197283.42,1.4735379052204671,0.1407273837470046,1.98
3,35.16340680980816,77.52327544105418,285613.38,1.307556709957679,0.2899354914600039,2.84
4,40.03470969381272,69.61005509717576,362146.52,1.227398026738578,0.43657624193933436,3.86
5,43.50623491297167,62.94737946913855,435204.66,1.1685883747200017,0.588629224984209,4.38
6,45.59743679329185,57.819635225966046,496574.94,1.1160235062567578,0.7295155062192866,4.94
7,46.76286367678822,54.00692528911083,545219.52,1.0474739599852956,0.8516125486754471,5.82
8,47.12975797230339,51.68129104643766,574224.24,0.960657708777822,0.9349436393613392,6.14
9,46.8874825308093,51.01778475600548,578702.24,0.8383516105019687,0.9601009960932302,6.3
10,47.56467094397151,48.20788581004544,621278.42,0.8194330055247729,1.0743529891049213,6.5
11,47.96217761402619,45.870283654979495,658396.08,0.8020778419034031,1.1800643281810184,7.14
12,48.205761656714515,43.80186726270371,692988.7,0.7829874533418798,1.2830234352674434,7.34
13,48.33216554440351,41.93825194757735,725681.04,0.7651514869916859,1.3844660815569108,7.32
14,48.341833947401845,40.51022591067972,751412.28,0.7471330416016467,1.468523072152891,7.88
15,48.27283064413669,39.70924719849186,765474.78,0.7310188370712051,1.518324645862091,8.82
16,48.190055266166944,38.738017352591335,783321.12,0.7130746190576897,1.5814615170654462,8.46
17,48.14393977893533,37.56928084878805,806916.38,0.6947983671706921,1.6617761050869388,8.82
18,48.0311555075594,36.57498147987844,826910.76,0.6779984726322078,1.7341524553002259,9.02
19,47.91899695083217,35.78376407011771,843221.24,0.6580788427773925,1.7945970742101378,9.46
20,47.79532143310885,35.05713315941213,858477.32,0.6437742462702092,1.8525424503073376,9.74
21,47.659865328420786,34.3157129443041,874539.9,0.6242101980908895,1.9141468804064163,9.8
22,47.571061491551255,33.808233865848386,886013.36,0.6043569276823404,1.9578930655295346,10.18
23,47.48103481133274,33.641543200946835,888718.5,0.5914106180722238,1.9725766610623554,10.36
24,47.375682886545526,33.2266766959441,897818.2,0.5738712727757226,2.009711538948041,10.8
25,47.27619425740059,32.76934335778032,908436.8,0.5570699664725053,2.051694880195916,10.86
26,47.17376762800154,32.40090836991992,916776.14,0.5415874796999365,2.0863760862567045,10.74
27,47.106165036208864,32.15178692746605,922555.4,0.5238002258130794,2.1103108923427745,11.22
28,47.03471604624572,31.886470504009704,928820.92,0.5084055601291253,2.136212173153355,11.54
29,46.95934442891625,31.63129267854028,934813.26,0.49088033428984795,2.161534726781649,11.18
30,46.904500698767635,31.506914344647324,937407.58,0.47322890054302014,2.1739985567265276,11.52
31,46.92005145470716,31.713352477995482,931614.56,0.46020791110421544,2.1533251397626025,11.78
32,46.90595222970399,31.707043421736362,931519.84,0.4439719217895636,2.1539652493171406,11.46
33,46.86828547833821,31.617426065620958,933410.04,0.42616975351848474,2.1629156646469188,12.12
34,46.85684157032143,31.633561072616587,932706.26,0.4109309734516922,2.161293899619874,12.34
35,46.851492821750725,31.734546950125512,929631.8,0.39505885682807046,2.1512402825383514,12.26
36,46.86672913225764,31.842304153111233,926787.4,0.38010410997174304,2.140570454753335,12.18
37,46.87423770804218,31.96752660568453,923305.1,0.36271090275464646,2.1282982907189543,12.46
38,46.89936475670183,32.10416443337206,919867.98,0.3487625758975411,2.1149872809091264,12.52
39,46.95521217126161,32.54940426822652,908365.78,0.3329227527781922,2.0723525394445885,13.02
40,47.015147376445185,32.89437906945264,899986.62,0.3178489974760167,2.0401729238264266,12.54
41,47.023837504764344,33.14852265026812,893251.62,0.30027028607170436,2.0168214356230516,12.3
42,47.086104052852264,33.54996282375177,883732.04,0.2873589346894019,1.9807581243503987,12.86
43,47.11013213060603,33.99121953143933,872705.1,0.27247829847539456,1.9420466230930864,12.52
44,47.17544149409222,34.497230656902325,861096.12,0.2558169112028057,1.8988580636019459,12.82
45,47.199685554567395,35.05849333459885,847746.3,0.24265922627205377,1.8524609896426767,12.42
46,47.21663066954642,35.57173640695543,835814.48,0.22820251159047478,1.8113668759600927,12.46
47,47.254827849066196,36.35580584391418,818450.54,0.2163687158065986,1.7507377425171193,12.22
48,47.234083979164026,37.27832340574869,797845.94,0.20247263674041827,1.6826454305202603,12.54
49,47.222525727353585,37.982796787308374,782856.68,0.18751478725897794,1.6328707480736802,12.14
50,47.16090077499682,38.86120480416583,764162.62,0.17486960423235853,1.573347122214978,12.18
51,47.083474145597755,39.860070445036925,743789.92,0.16238452161821648,1.5088963913494466,12.0
52,46.96126286367679,40.93720102481588,722339.56,0.15112821935508683,1.4428587365377528,11.96
53,46.75747681361961,42.07019485475835,699836.14,0.1397126355530659,1.3770572624248243,11.88
54,46.52736628128573,43.25016794430677,677392.58,0.12849266071916568,1.3122386948190286,11.7
55,46.27334201499174,44.371756385872224,656665.16,0.11798127650380921,1.2537539867448815,11.34
56,45.86793291830771,45.970852558901534,628269.86,0.10982990271831533,1.175331533110331,11.66
57,45.66743742853512,46.6183558879099,616835.8,0.10304116514451386,1.1451305925011999,11.62
58,45.6853798754923,46.52442705851977,618323.74,0.09999999999999992,1.1494831591641324,11.76
59,45.78969317748698,46.141840316470876,624874.3,0.09999999999999992,1.1672907800449284,12.06
60,45.88975987803329,45.76441377534072,631404.24,0.09999999999999992,1.1851687075488544,11.96
61,45.97732181425487,45.39230583500134,637795.1,0.09999999999999992,1.203076987678603,12.0
