NUM_STATION,THROUGHPUT,SUCCESS_RATE,NUM_TX,ALPHA,FAIL_COUNT,TX_TRY
65,30.708677423453175,10.942994348382632,1767033.6,0.0,8.138193441287651,19.24
66,30.306444543260064,10.68719359002857,1785628.78,0.0,8.357227711407077,19.46
67,29.91690700038115,10.440451477498321,1804335.24,0.0,8.578143860198043,19.74
68,29.506441367043585,10.192085623903619,1822945.32,0.0,8.811423084365494,20.24
69,29.117634353957573,9.95519077973799,1841731.68,0.0,9.044915146077669,20.04
70,28.7186316859357,9.72059442314579,1860333.24,0.0,9.287329194661794,20.34
71,28.332673739042058,9.494963706006503,1878945.3,0.0,9.532099845273486,20.52
72,27.95659064921865,9.275932823260764,1897782.6,0.0,9.780446956806518,20.7
73,27.57431711345446,9.06079980846353,1916276.18,0.0,10.036670261842954,20.92
74,27.179500698767633,8.844036455362517,1935132.82,0.0,10.30720380718614,21.16
75,26.804716681489012,8.639448520065178,1953642.36,0.0,10.574725183496728,21.3
76,26.42428217507306,8.435911022003369,1972382.04,0.0,10.854231098613361,22.08
77,26.044016008131106,8.237285868814183,1990873.5,0.0,11.140053270217267,21.92
78,25.686888578325494,8.048533099703006,2009622.92,0.0,11.424679450553066,22.8
79,25.3123110151188,7.857368948930409,2028497.8,0.0,11.726945897184846,23.04
80,24.95145788336934,7.675483558170196,2046963.12,0.0,12.02876839601296,22.7
81,24.583966459153853,7.493673455656177,2065746.28,0.0,12.344551585374383,22.92
82,24.232340236310506,7.32043639189325,2084386.48,0.0,12.659928746143017,23.2
83,23.86263498920087,7.144912915474558,2103009.98,0.0,12.995678894808876,23.54
84,23.513600559014105,6.977272402590285,2122038.92,0.0,13.332067753084736,23.02
85,23.167948799390164,6.814517715546566,2140781.58,0.0,13.674546208126523,23.8
86,22.830682251302257,6.656815682481717,2159594.58,0.0,14.022292191858607,23.4
87,22.48007877016897,6.4982371452584315,2178322.16,0.0,14.388451587832703,24.64
88,22.133366154237073,6.343022323522356,2197207.66,0.0,14.76526439258202,24.38
89,21.812139499428284,6.198112420873876,2215943.46,0.0,15.134007291524306,24.76
90,21.472249396518873,6.049787723140115,2234895.82,0.0,15.529469989917095,25.12
91,21.14225003176216,5.906937825582056,2253765.06,0.0,15.929105872541964,25.18
92,20.81342904332359,5.766433618233063,2272773.74,0.0,16.341732915378017,25.26
93,20.500387498411893,5.632766839095894,2291712.32,0.0,16.752624805615202,25.34
94,20.172446321941305,5.497694427112224,2310456.62,0.0,17.189866057094545,25.92
