NUM_STATION,THROUGHPUT,SUCCESS_RATE,COLLISION_RATE,NUM_TRANSMIT,ALPHA,NUM_FAIL,DELAY,CONTENTION_STATION_NUM,AVG_OCW,RU_COLLISION_RATE
1,12.052839649021315,100.0,0.0,100000.0,7.999999999999999,0.0,0.0,1.0,8.0,0.0
2,21.09772201330634,87.52181623846862,12.478183761531383,199999.94,6.694268352395848,0.14256859794897184,11.828631434630296,2.0,8.574570073448848,1.2143884087724652
3,27.67908832320896,76.55347160077167,23.446528399228328,299983.6,5.607310002733097,0.30626390088063404,25.410103328264448,3.0,9.259206257267884,4.119722372755558
4,32.282995853823174,67.0260281114,32.973971888600005,399614.24,4.633209930122382,0.4919305518388067,40.814494024962116,4.0,10.082422130650366,8.339590643611963
5,35.22947883521357,58.84025881007867,41.15974118992133,496754.92,4.013539088478721,0.6994733653710236,58.03390617810309,5.0,11.065264549040267,12.318621949126584
6,36.82943062385499,52.15547922854196,47.84452077145804,585875.82,3.461026959955786,0.9172846360979561,76.10527168777523,5.74,12.167582599369789,16.242516380087697
7,37.51545656156591,47.077263171559665,52.922736828440335,661164.38,2.9594161967656873,1.1240910114368274,93.26358303689071,6.76,13.29045952406858,19.87059000822579
8,37.67692845434384,43.31782321402384,56.68217678597616,721638.22,2.59491857632319,1.3084104786644886,108.55620059383529,7.74,14.354220763545268,22.549422268356242
9,37.616673898370465,40.46603364369682,59.53396635630318,771259.36,2.304286380007493,1.4710801453782218,122.05257750174032,7.6,15.326309319683281,24.96437998686086
10,37.427434673609106,39.914244166335195,60.085755833664805,777987.62,1.6313541608105517,1.5052273793562299,124.88570521042769,8.5,15.550826756659696,24.93894495556085
11,37.24497878700222,39.653369455918366,60.346630544081634,779288.34,1.2963191124097748,1.521687501465249,126.25136862156877,7.7,15.661709915133686,25.351049405349336
12,37.07711647864238,39.49623924708525,60.50376075291475,778862.54,1.0911260044783662,1.53171883347202,127.08364817550655,8.24,15.712938890350872,24.696732538664705
13,36.93569568990455,39.40515321279167,60.59484678720833,777685.18,0.9423955768312541,1.5375326040825155,127.56600509551815,8.48,15.744324826391821,25.810723207957885
14,36.80979895863466,39.377544743135736,60.622455256864264,775577.78,0.8319856453238311,1.5393037575271507,127.71295415451264,8.58,15.743880912923517,24.9868704168976
15,36.701111271815634,39.38568901212194,60.61431098787806,773127.92,0.7542178984436225,1.5387519251952277,127.66716972959766,8.22,15.722886918688758,25.423851757642492
16,36.59732909073378,39.36189832521901,60.63810167478099,771407.6,0.6870293177079355,1.5402865780444075,127.79449680718841,8.28,15.722534907732753,25.032612532277085
17,36.539227171921695,39.35547669904556,60.64452330095444,770308.56,0.631632833911853,1.5406827408816601,127.82736564546958,8.82,15.72445600026786,24.924521263297965
18,36.47008967312699,39.313346299001545,60.686653700998455,769674.82,0.5824722777011453,1.5433612115266715,128.0495929979449,8.92,15.73605202342068,25.649837992944683
19,36.417037894127844,39.299465309442034,60.700534690557966,768826.76,0.5433781877419925,1.5442457527760527,128.12298161632356,8.68,15.737733818045813,25.732418886450443
20,36.36136582778902,39.196360007163186,60.803639992836814,769670.76,0.5043199040493453,1.5509266441100933,128.67728180852623,8.98,15.775074447309288,25.171338334935513
21,36.309495227075494,39.10713317228122,60.89286682771878,770326.46,0.4739485713253417,1.556739828446846,129.15959008657794,8.86,15.808900968360044,24.63830507270404
22,36.27434191495516,39.19299616452599,60.80700383547401,767894.6,0.4470036828072469,1.5511352122299404,128.6945862882937,8.72,15.76993037903144,24.108779076490393
23,36.2190796451644,39.238332224348916,60.761667775651084,765838.82,0.4238691751706652,1.5481452943445861,128.44651878118162,8.74,15.747968097662717,25.402384985565426
24,36.18293800019284,39.15005507025011,60.84994492974989,766799.76,0.4028602691402889,1.5538770596011036,128.92207188098436,9.0,15.780844813837128,25.471193764813542
25,36.15660977726352,39.09605173832528,60.90394826167472,767300.5,0.3811014586066199,1.5573875005296625,129.21332614394504,8.86,15.799806280146617,24.97429047907368
26,36.12110693279337,39.040741531182455,60.959258468817545,767633.02,0.3652631346976558,1.5609886309116319,129.51210472947628,9.38,15.820683852120283,25.63300214944418
27,36.09193423970687,39.1021696496887,60.8978303503113,765807.76,0.34806399341976046,1.5569398204133689,129.17618302005638,9.36,15.79959545827001,25.02165748151919
28,36.055064603220515,39.2037434892556,60.7962565107444,763043.48,0.3328319976906107,1.5503091151749588,128.626046667836,9.44,15.759012598601577,25.00216752074769
29,36.03329235367852,39.111108479040865,60.888891520959135,764388.96,0.3203799281217725,1.5563440734162737,129.1267550832014,9.34,15.793900525349335,23.871009223981606
30,36.019908880532256,39.057023118403734,60.942976881596266,765162.8,0.30859785645114163,1.5598614829440072,129.41858751689838,9.88,15.809051489090914,23.963014572593746
31,36.016490695207786,39.06705323208115,60.93294676791885,764894.22,0.2965947775837019,1.5591839536458587,129.3623742660896,10.08,15.802488561250868,23.985436988553055
32,35.98753736380293,39.04729755518006,60.95270244481994,764665.88,0.2855093134532761,1.5604730897434735,129.46933130983652,9.76,15.81172124549294,24.512098372774798
33,35.96482258220037,39.02608592657582,60.97391407342418,764598.54,0.27528954766382957,1.5618228955773348,129.58132200026031,9.76,15.82358727639074,26.300685696190467
34,35.957405264680354,38.987284408990696,61.012715591009304,765201.4,0.26536964255354606,1.5643430354316397,129.7904129636923,9.64,15.831935791116727,25.732757951777284
35,35.929187156494066,38.88807328205671,61.11192671794329,766551.86,0.25797592846961065,1.5709033931004575,130.33471271875877,9.6,15.872225344748196,24.846196098921517
36,35.9319062771189,38.81000035085858,61.18999964914142,768151.9,0.24913173350391876,1.5760463411824202,130.76141283522304,10.3,15.903987277591886,24.126786377985983
37,35.91933998650081,38.8696535350618,61.1303464649382,766704.82,0.24119585178883401,1.572045577641212,130.4294774857361,10.0,15.88300093504099,24.641834263927002
38,35.900349532349814,39.1127047045294,60.8872952954706,761537.74,0.23454598157155934,1.5560453122167013,129.10196746399527,10.18,15.782395635561416,24.448627847322946
